"brand_name","food_category","food_department","food_family","srp","gross_weight","net_weight","recyclable_package","low_fat","units_per_case"
"Ebony","Vegetables","Produce","Food",2.85,12,11,0,0,26
"Hermanos","Vegetables","Produce","Food",3.86,17.3,16.2,0,0,34
"Ebony","Vegetables","Produce","Food",1.39,19.4,17.3,1,0,6
"Hermanos","Vegetables","Produce","Food",2.82,9.75,7.75,1,1,4
"Hermanos","Vegetables","Produce","Food",3.86,17.3,16.2,0,0,34
"Hermanos","Vegetables","Produce","Food",3.86,17.3,16.2,0,0,34
"Tell Tale","Vegetables","Produce","Food",1.86,21.2,20.2,0,1,31
"High Top","Vegetables","Produce","Food",1.71,13.4,11.3,1,0,22
"Ebony","Vegetables","Produce","Food",1.39,19.4,17.3,1,0,6
"Ebony","Vegetables","Produce","Food",1.22,18.7,16.7,1,1,4
"High Top","Vegetables","Produce","Food",1.33,19.5,16.5,1,1,25
"Ebony","Vegetables","Produce","Food",3.51,21.4,19.3,0,1,18
"Tell Tale","Vegetables","Produce","Food",1.77,20.3,19.2,0,0,12
"High Top","Vegetables","Produce","Food",2.87,12.6,9.6,1,0,22
"Hermanos","Vegetables","Produce","Food",3.74,13.1,12.1,0,1,21
"Hermanos","Vegetables","Produce","Food",2.72,17.2,16.2,0,1,28
"Tri-State","Vegetables","Produce","Food",0.74,15.2,14.1,1,0,30
"Ebony","Vegetables","Produce","Food",0.96,21.6,20.6,0,1,12
"Hermanos","Vegetables","Produce","Food",3.27,16.1,14.1,1,0,31
"Hermanos","Vegetables","Produce","Food",1.37,8.33,6.32,0,0,1
"Tri-State","Vegetables","Produce","Food",2.8,12.7,10.6,0,0,19
"Hermanos","Vegetables","Produce","Food",2.72,17.2,16.2,0,1,28
"Tell Tale","Vegetables","Produce","Food",2.96,13.9,11.8,1,0,28
"High Top","Vegetables","Produce","Food",2.41,7.06,5.05,1,0,22
"High Top","Vegetables","Produce","Food",1.66,10.5,8.5,0,0,19
"Tell Tale","Vegetables","Produce","Food",1.94,13,10,1,0,3
"High Top","Vegetables","Produce","Food",1.43,21.9,20.8,0,0,13
"High Top","Vegetables","Produce","Food",3.4,20,18,1,1,22
"Tell Tale","Vegetables","Produce","Food",1.14,14.8,12.8,1,1,18
"Hermanos","Vegetables","Produce","Food",2.4,7.06,5.05,1,0,29
"Hermanos","Vegetables","Produce","Food",2.37,14.1,13.1,0,1,22
"Tri-State","Vegetables","Produce","Food",1.55,14,11,1,0,25
"Ebony","Vegetables","Produce","Food",1.22,18.7,16.7,1,1,4
"Tell Tale","Vegetables","Produce","Food",1.65,13.4,11.3,0,1,24
"Hermanos","Vegetables","Produce","Food",0.92,13.8,12.8,1,1,33
"Hermanos","Vegetables","Produce","Food",3.74,13.1,12.1,0,1,21
"Ebony","Vegetables","Produce","Food",0.57,21.7,19.7,1,0,22
"Tell Tale","Vegetables","Produce","Food",1.77,20.3,19.2,0,0,12
"High Top","Vegetables","Produce","Food",1.24,13.5,11.5,1,1,7
"Ebony","Vegetables","Produce","Food",0.57,21.7,19.7,1,0,22
"Ebony","Vegetables","Produce","Food",0.96,21.6,20.6,0,1,12
"Hermanos","Vegetables","Produce","Food",1.5,9.99,7.98,0,0,11
"Ebony","Vegetables","Produce","Food",2.85,12,11,0,0,26
"Hermanos","Vegetables","Produce","Food",0.93,18.3,16.2,1,1,30
"Tri-State","Vegetables","Produce","Food",2.43,18.8,17.7,1,0,21
"Tri-State","Vegetables","Produce","Food",0.67,17.5,14.5,0,0,30
"Hermanos","Vegetables","Produce","Food",2.82,9.75,7.75,1,1,4
"Hermanos","Vegetables","Produce","Food",2.81,10.7,8.69,0,0,9
"Tri-State","Vegetables","Produce","Food",2.93,11.9,9.89,1,0,15
"Tell Tale","Vegetables","Produce","Food",1.81,20.9,17.8,1,1,35
"Hermanos","Vegetables","Produce","Food",3.36,18.7,15.7,1,1,33
"Tell Tale","Vegetables","Produce","Food",1.36,13.5,11.5,0,1,19
"Tell Tale","Vegetables","Produce","Food",3.64,8.35,6.35,0,1,4
"Ebony","Vegetables","Produce","Food",2.97,17.4,15.3,1,0,26
"High Top","Vegetables","Produce","Food",0.63,8.85,5.85,1,0,27
"Ebony","Vegetables","Produce","Food",1.39,19.4,17.3,1,0,6
"Ebony","Vegetables","Produce","Food",1.73,18.7,16.7,0,0,3
"Tri-State","Vegetables","Produce","Food",0.74,15.2,14.1,1,0,30
"Hermanos","Vegetables","Produce","Food",1.83,9.71,8.71,1,0,6
"Tri-State","Vegetables","Produce","Food",3.87,9.55,6.55,1,1,29
"Tell Tale","Vegetables","Produce","Food",1.94,13,10,1,0,3
"Ebony","Vegetables","Produce","Food",2.84,20.8,18.7,1,0,30
"Tell Tale","Vegetables","Produce","Food",1.65,13.4,11.3,0,1,24
"Tri-State","Vegetables","Produce","Food",3.58,19.9,18.8,0,1,4
"Tell Tale","Vegetables","Produce","Food",1.87,14.7,13.6,1,0,10
"Tri-State","Vegetables","Produce","Food",2.5,6.66,4.65,1,0,1
"Ebony","Vegetables","Produce","Food",1.32,6.29,5.28,1,1,28
"Tell Tale","Vegetables","Produce","Food",2.59,9.77,7.77,1,1,20
"Ebony","Vegetables","Produce","Food",2.99,12.4,10.3,1,1,30
"Ebony","Vegetables","Produce","Food",2.19,7.96,4.96,1,1,8
"Tell Tale","Vegetables","Produce","Food",0.84,11.2,10.1,0,0,31
"Hermanos","Vegetables","Produce","Food",2.37,14.1,13.1,0,1,22
"Tell Tale","Vegetables","Produce","Food",3.51,19.6,18.6,1,0,14
"Tell Tale","Vegetables","Produce","Food",1.36,13.5,11.5,0,1,19
"Ebony","Vegetables","Produce","Food",2.88,16.9,13.8,0,1,14
"High Top","Vegetables","Produce","Food",0.93,16.1,14.1,0,1,23
"Tri-State","Vegetables","Produce","Food",3.58,19.9,18.8,0,1,4
"Ebony","Vegetables","Produce","Food",2.71,14.6,11.6,0,1,6
"Hermanos","Vegetables","Produce","Food",3.91,17.2,15.2,1,0,11
"Tell Tale","Vegetables","Produce","Food",3.17,20.1,18.1,1,0,24
"High Top","Vegetables","Produce","Food",1.52,10.7,7.69,0,1,4
"Tri-State","Vegetables","Produce","Food",3.87,9.55,6.55,1,1,29
"Hermanos","Vegetables","Produce","Food",0.93,18.3,16.2,1,1,30
"Tri-State","Vegetables","Produce","Food",2.93,11.9,9.89,1,0,15
"Ebony","Vegetables","Produce","Food",1.39,19.4,17.3,1,0,6
"Tri-State","Vegetables","Produce","Food",2.61,17.6,15.6,1,0,32
"Ebony","Vegetables","Produce","Food",1.41,21.1,20.1,0,0,33
"Hermanos","Vegetables","Produce","Food",0.93,18.3,16.2,1,1,30
"High Top","Vegetables","Produce","Food",0.69,12.3,11.3,0,0,17
"Hermanos","Vegetables","Produce","Food",3.91,17.2,15.2,1,0,11
"Tell Tale","Vegetables","Produce","Food",2.55,11.9,10.8,1,1,28
"High Top","Vegetables","Produce","Food",3.32,16.1,14.1,0,1,3
"Tell Tale","Vegetables","Produce","Food",1.36,13.5,11.5,0,1,19
"Hermanos","Vegetables","Produce","Food",2.84,13.7,10.6,0,1,11
"High Top","Vegetables","Produce","Food",1.84,9.05,6.05,0,1,11
"Ebony","Vegetables","Produce","Food",2.71,14.6,11.6,0,1,6
"High Top","Vegetables","Produce","Food",1.84,9.05,6.05,0,1,11
"High Top","Vegetables","Produce","Food",3.45,8.51,6.51,1,0,4
"High Top","Vegetables","Produce","Food",1.84,9.05,6.05,0,1,11
"Hermanos","Vegetables","Produce","Food",3.36,18.7,15.7,1,1,33
"Ebony","Vegetables","Produce","Food",2.21,7.48,4.48,0,0,6
"High Top","Vegetables","Produce","Food",0.57,9.3,7.3,1,0,24
"Tell Tale","Vegetables","Produce","Food",2.55,11.9,10.8,1,1,28
"Tri-State","Vegetables","Produce","Food",1.57,21.4,20.3,0,0,12
"Hermanos","Vegetables","Produce","Food",2.84,13.7,10.6,0,1,11
"High Top","Vegetables","Produce","Food",0.69,12.3,11.3,0,0,17
"Hermanos","Vegetables","Produce","Food",2.23,8.02,6.02,1,0,1
"Ebony","Vegetables","Produce","Food",3.26,11.5,9.5,1,1,16
"Tell Tale","Vegetables","Produce","Food",1.65,13.4,11.3,0,1,24
"Hermanos","Vegetables","Produce","Food",1.74,11.3,8.3,0,1,30
"Tri-State","Vegetables","Produce","Food",2.8,12.7,10.6,0,0,19
"Hermanos","Vegetables","Produce","Food",3.91,17.2,15.2,1,0,11
"Ebony","Vegetables","Produce","Food",1.2,7.26,6.26,0,1,21
"Hermanos","Vegetables","Produce","Food",1.73,15.2,12.1,0,1,32
"Hermanos","Vegetables","Produce","Food",1.31,14.6,13.6,1,0,2
"Hermanos","Vegetables","Produce","Food",1.73,15.2,12.1,0,1,32
"High Top","Vegetables","Produce","Food",3.74,18.7,17.7,1,1,29
"High Top","Vegetables","Produce","Food",1.66,10.5,8.5,0,0,19
"Tri-State","Vegetables","Produce","Food",0.81,6.63,5.63,1,0,21
"Tri-State","Vegetables","Produce","Food",0.81,6.63,5.63,1,0,21
"Tell Tale","Vegetables","Produce","Food",1.14,14.8,12.8,1,1,18
"Ebony","Vegetables","Produce","Food",2.99,12.4,10.3,1,1,30
"High Top","Vegetables","Produce","Food",1.33,19.5,16.5,1,1,25
"Tri-State","Vegetables","Produce","Food",3.58,19.9,18.8,0,1,4
"Ebony","Vegetables","Produce","Food",2.17,15.6,14.6,0,1,21
"Tri-State","Vegetables","Produce","Food",2.93,11.9,9.89,1,0,15
"Hermanos","Vegetables","Produce","Food",1.74,11.3,8.3,0,1,30
"Hermanos","Vegetables","Produce","Food",2.84,13.7,10.6,0,1,11
"Tri-State","Vegetables","Produce","Food",3.64,12,10,1,1,11
"Tell Tale","Vegetables","Produce","Food",3.17,20.1,18.1,1,0,24
"Ebony","Vegetables","Produce","Food",2.99,12.4,10.3,1,1,30
"High Top","Vegetables","Produce","Food",0.63,8.85,5.85,1,0,27
"Hermanos","Vegetables","Produce","Food",2.81,10.7,8.69,0,0,9
"High Top","Vegetables","Produce","Food",2.23,18.7,17.7,0,0,20
"High Top","Vegetables","Produce","Food",2.23,18.7,17.7,0,0,20
"High Top","Vegetables","Produce","Food",2.23,18.7,17.7,0,0,20
"High Top","Vegetables","Produce","Food",2.23,18.7,17.7,0,0,20
"High Top","Vegetables","Produce","Food",0.69,12.3,11.3,0,0,17
"Ebony","Vegetables","Produce","Food",2.17,15.6,14.6,0,1,21
"High Top","Vegetables","Produce","Food",0.69,12.3,11.3,0,0,17
"Ebony","Vegetables","Produce","Food",2.17,15.6,14.6,0,1,21
"Hermanos","Vegetables","Produce","Food",3.86,17.3,16.2,0,0,34
"Hermanos","Vegetables","Produce","Food",2.82,9.75,7.75,1,1,4
"Tri-State","Vegetables","Produce","Food",2.5,6.66,4.65,1,0,1
"Hermanos","Vegetables","Produce","Food",1.31,14.6,13.6,1,0,2
"High Top","Vegetables","Produce","Food",2.27,12.1,10.1,1,0,29
"High Top","Vegetables","Produce","Food",3.45,8.51,6.51,1,0,4
"Hermanos","Vegetables","Produce","Food",2.81,10.7,8.69,0,0,9
"Hermanos","Vegetables","Produce","Food",2.37,14.1,13.1,0,1,22
"Hermanos","Vegetables","Produce","Food",2.84,13.7,10.6,0,1,11
"Hermanos","Vegetables","Produce","Food",2.82,9.75,7.75,1,1,4
"Ebony","Vegetables","Produce","Food",1.22,18.7,16.7,1,1,4
"Tell Tale","Vegetables","Produce","Food",3.51,19.6,18.6,1,0,14
"High Top","Vegetables","Produce","Food",3.74,18.7,17.7,1,1,29
"Ebony","Vegetables","Produce","Food",2.97,17.4,15.3,1,0,26
"Tell Tale","Vegetables","Produce","Food",2.41,16.4,13.3,1,1,12
"Tell Tale","Vegetables","Produce","Food",0.73,18.7,16.7,0,1,25
"Hermanos","Vegetables","Produce","Food",1.31,14.6,13.6,1,0,2
"Tri-State","Vegetables","Produce","Food",0.74,15.2,14.1,1,0,30
"Ebony","Vegetables","Produce","Food",2.6,8.1,6.1,1,0,32
"Tri-State","Vegetables","Produce","Food",2.43,18.8,17.7,1,0,21
"Ebony","Vegetables","Produce","Food",3.34,20.9,18.8,1,0,28
"Tri-State","Vegetables","Produce","Food",0.55,19.2,17.2,0,0,16
"Ebony","Vegetables","Produce","Food",3.34,20.9,18.8,1,0,28
"Tell Tale","Vegetables","Produce","Food",1.14,14.8,12.8,1,1,18
"Hermanos","Vegetables","Produce","Food",1.37,8.33,6.32,0,0,1
"Hermanos","Vegetables","Produce","Food",1.37,8.33,6.32,0,0,1
"High Top","Vegetables","Produce","Food",3.32,16.1,14.1,0,1,3
"Hermanos","Vegetables","Produce","Food",2.4,7.06,5.05,1,0,29
"Hermanos","Vegetables","Produce","Food",1.83,9.71,8.71,1,0,6
"Tri-State","Vegetables","Produce","Food",3.42,20.6,19.6,1,1,36
"Hermanos","Vegetables","Produce","Food",3.91,17.2,15.2,1,0,11
"Hermanos","Vegetables","Produce","Food",2.72,17.2,16.2,0,1,28
"Tri-State","Vegetables","Produce","Food",3.17,7.66,5.65,1,0,25
"Hermanos","Vegetables","Produce","Food",2.23,8.02,6.02,1,0,1
"Ebony","Vegetables","Produce","Food",1.45,14.3,11.3,1,0,30
"Hermanos","Vegetables","Produce","Food",3.86,17.3,16.2,0,0,34
"Ebony","Vegetables","Produce","Food",3.34,20.9,18.8,1,0,28
"Tri-State","Vegetables","Produce","Food",0.55,19.2,17.2,0,0,16
"High Top","Vegetables","Produce","Food",2.27,12.1,10.1,1,0,29
"Tell Tale","Vegetables","Produce","Food",0.84,11.2,10.1,0,0,31
"Tell Tale","Vegetables","Produce","Food",3.64,8.35,6.35,0,1,4
"Tri-State","Vegetables","Produce","Food",2.62,12.8,11.8,0,1,22
"Tri-State","Vegetables","Produce","Food",2.62,12.8,11.8,0,1,22
"Hermanos","Vegetables","Produce","Food",1.74,11.3,8.3,0,1,30
"Tri-State","Vegetables","Produce","Food",1.34,10.3,8.3,0,0,27
"High Top","Vegetables","Produce","Food",2.41,7.06,5.05,1,0,22
"Tell Tale","Vegetables","Produce","Food",1.94,13,10,1,0,3
"Hermanos","Vegetables","Produce","Food",2.72,17.2,16.2,0,1,28
"Ebony","Vegetables","Produce","Food",3.34,20.9,18.8,1,0,28
"Tell Tale","Vegetables","Produce","Food",2.41,16.4,13.3,1,1,12
"Tri-State","Vegetables","Produce","Food",2.61,17.6,15.6,1,0,32
"Tri-State","Vegetables","Produce","Food",2.5,6.66,4.65,1,0,1
"Ebony","Vegetables","Produce","Food",2.19,7.96,4.96,1,1,8
"High Top","Vegetables","Produce","Food",3.74,18.7,17.7,1,1,29
"Tri-State","Vegetables","Produce","Food",1.96,8.17,6.17,0,1,7
"Hermanos","Vegetables","Produce","Food",3.91,17.2,15.2,1,0,11
"High Top","Vegetables","Produce","Food",1.43,21.9,20.8,0,0,13
"Tell Tale","Vegetables","Produce","Food",2.64,7.43,5.42,1,0,23
"Ebony","Vegetables","Produce","Food",2.17,15.6,14.6,0,1,21
"Tell Tale","Vegetables","Produce","Food",1.94,13,10,1,0,3
"Ebony","Vegetables","Produce","Food",1.41,21.1,20.1,0,0,33
"Tell Tale","Vegetables","Produce","Food",2.19,14.5,12.5,0,1,23
"Tell Tale","Vegetables","Produce","Food",1.17,9.22,6.22,1,0,8
"Ebony","Vegetables","Produce","Food",2.97,17.4,15.3,1,0,26
"Tri-State","Vegetables","Produce","Food",3.17,7.66,5.65,1,0,25
"Tri-State","Vegetables","Produce","Food",2.53,15.9,13.8,1,0,33
"High Top","Vegetables","Produce","Food",2.27,12.1,10.1,1,0,29
"Tell Tale","Vegetables","Produce","Food",2.64,7.43,5.42,1,0,23
"Tri-State","Vegetables","Produce","Food",0.67,17.5,14.5,0,0,30
"Tell Tale","Vegetables","Produce","Food",1.81,20.9,17.8,1,1,35
"Hermanos","Vegetables","Produce","Food",2.72,17.2,16.2,0,1,28
"Hermanos","Vegetables","Produce","Food",2.4,7.06,5.05,1,0,29
"Ebony","Vegetables","Produce","Food",0.57,21.7,19.7,1,0,22
"Tell Tale","Vegetables","Produce","Food",1.93,9.02,6.02,1,0,27
"Ebony","Vegetables","Produce","Food",0.57,21.7,19.7,1,0,22
"Tell Tale","Vegetables","Produce","Food",3.64,8.35,6.35,0,1,4
"High Top","Vegetables","Produce","Food",1.33,19.5,16.5,1,1,25
"Ebony","Vegetables","Produce","Food",0.57,21.7,19.7,1,0,22
"Ebony","Vegetables","Produce","Food",0.57,21.7,19.7,1,0,22
"Ebony","Vegetables","Produce","Food",0.57,21.7,19.7,1,0,22
"Ebony","Vegetables","Produce","Food",0.57,21.7,19.7,1,0,22
"Tell Tale","Vegetables","Produce","Food",1.94,13,10,1,0,3
"Tri-State","Vegetables","Produce","Food",3.17,7.66,5.65,1,0,25
"Ebony","Vegetables","Produce","Food",3.51,21.4,19.3,0,1,18
"Tell Tale","Vegetables","Produce","Food",1.45,17.1,15.1,1,1,13
"Ebony","Vegetables","Produce","Food",3.51,21.4,19.3,0,1,18
"Hermanos","Vegetables","Produce","Food",2.37,14.1,13.1,0,1,22
"Ebony","Vegetables","Produce","Food",2.6,8.1,6.1,1,0,32
"Tell Tale","Vegetables","Produce","Food",3.64,8.35,6.35,0,1,4
"Hermanos","Vegetables","Produce","Food",2.4,7.06,5.05,1,0,29
"Hermanos","Vegetables","Produce","Food",2.89,8.68,6.68,0,0,36
"High Top","Vegetables","Produce","Food",0.69,12.3,11.3,0,0,17
"Tri-State","Vegetables","Produce","Food",0.55,19.2,17.2,0,0,16
"High Top","Vegetables","Produce","Food",3.32,16.1,14.1,0,1,3
"Tri-State","Vegetables","Produce","Food",1.71,16.1,15.1,0,0,21
"Tri-State","Vegetables","Produce","Food",1.71,16.1,15.1,0,0,21
"Tri-State","Vegetables","Produce","Food",1.71,16.1,15.1,0,0,21
"Tri-State","Vegetables","Produce","Food",1.71,16.1,15.1,0,0,21
"High Top","Vegetables","Produce","Food",2.95,18.7,17.7,0,0,30
"Hermanos","Vegetables","Produce","Food",0.92,13.8,12.8,1,1,33
"Tell Tale","Vegetables","Produce","Food",2.66,17,14,0,1,11
"Tell Tale","Vegetables","Produce","Food",2.66,17,14,0,1,11
"Tri-State","Vegetables","Produce","Food",3.17,7.66,5.65,1,0,25
"Tri-State","Vegetables","Produce","Food",1.16,17.1,15.1,1,0,18
"High Top","Vegetables","Produce","Food",2.95,18.7,17.7,0,0,30
"Ebony","Vegetables","Produce","Food",2.97,17.4,15.3,1,0,26
"Ebony","Vegetables","Produce","Food",2.65,10.8,8.8,0,0,21
"High Top","Vegetables","Produce","Food",3.74,18.7,17.7,1,1,29
"Tell Tale","Vegetables","Produce","Food",2.55,11.9,10.8,1,1,28
"Tell Tale","Vegetables","Produce","Food",1.93,9.02,6.02,1,0,27
"Hermanos","Vegetables","Produce","Food",1.8,8.22,7.22,0,0,12
"Tell Tale","Vegetables","Produce","Food",1.36,13.5,11.5,0,1,19
"Ebony","Vegetables","Produce","Food",3.34,20.9,18.8,1,0,28
"Tell Tale","Vegetables","Produce","Food",2.59,9.77,7.77,1,1,20
"Tri-State","Vegetables","Produce","Food",1.34,10.3,8.3,0,0,27
"High Top","Vegetables","Produce","Food",2.75,19.7,18.7,0,1,2
"Hermanos","Vegetables","Produce","Food",0.93,18.3,16.2,1,1,30
"High Top","Vegetables","Produce","Food",1.52,10.7,7.69,0,1,4
"Tri-State","Vegetables","Produce","Food",0.67,17.5,14.5,0,0,30
"Tell Tale","Vegetables","Produce","Food",2.55,11.9,10.8,1,1,28
"Ebony","Vegetables","Produce","Food",2.19,7.96,4.96,1,1,8
"Tell Tale","Vegetables","Produce","Food",2.96,13.9,11.8,1,0,28
"High Top","Vegetables","Produce","Food",2.75,19.7,18.7,0,1,2
"Tri-State","Vegetables","Produce","Food",3.64,12,10,1,1,11
"High Top","Vegetables","Produce","Food",2.75,19.7,18.7,0,1,2
"Hermanos","Vegetables","Produce","Food",2.89,8.68,6.68,0,0,36
"Hermanos","Vegetables","Produce","Food",2.82,9.75,7.75,1,1,4
"High Top","Vegetables","Produce","Food",1.52,10.7,7.69,0,1,4
"Hermanos","Vegetables","Produce","Food",2.81,10.7,8.69,0,0,9
"Hermanos","Vegetables","Produce","Food",0.93,18.3,16.2,1,1,30
"Tell Tale","Vegetables","Produce","Food",1.81,20.9,17.8,1,1,35
"High Top","Vegetables","Produce","Food",2.87,12.6,9.6,1,0,22
"Hermanos","Vegetables","Produce","Food",2.82,9.75,7.75,1,1,4
"Tri-State","Vegetables","Produce","Food",0.74,15.2,14.1,1,0,30
"Tri-State","Vegetables","Produce","Food",0.55,19.2,17.2,0,0,16
"High Top","Vegetables","Produce","Food",1.43,21.9,20.8,0,0,13
"Hermanos","Vegetables","Produce","Food",3.86,17.3,16.2,0,0,34
"Ebony","Vegetables","Produce","Food",2.97,17.4,15.3,1,0,26
"Tri-State","Vegetables","Produce","Food",0.78,17.9,14.8,1,0,15
"Ebony","Vegetables","Produce","Food",2.83,20,18,1,1,31
"High Top","Vegetables","Produce","Food",1.24,13.5,11.5,1,1,7
"Ebony","Vegetables","Produce","Food",1.39,19.4,17.3,1,0,6
"Tell Tale","Vegetables","Produce","Food",2.6,9.09,6.09,0,1,5
"Tell Tale","Vegetables","Produce","Food",1.14,14.8,12.8,1,1,18
"Hermanos","Vegetables","Produce","Food",2.84,13.7,10.6,0,1,11
"Tell Tale","Vegetables","Produce","Food",0.84,11.2,10.1,0,0,31
"Tell Tale","Vegetables","Produce","Food",1.77,20.3,19.2,0,0,12
"Hermanos","Vegetables","Produce","Food",2.89,8.68,6.68,0,0,36
"Hermanos","Vegetables","Produce","Food",1.31,14.6,13.6,1,0,2
"High Top","Vegetables","Produce","Food",3.32,16.1,14.1,0,1,3
"Tell Tale","Vegetables","Produce","Food",0.84,11.2,10.1,0,0,31
"Tell Tale","Vegetables","Produce","Food",3.17,20.1,18.1,1,0,24
"Hermanos","Vegetables","Produce","Food",2.84,13.7,10.6,0,1,11
"High Top","Vegetables","Produce","Food",1.43,21.9,20.8,0,0,13
"Tri-State","Vegetables","Produce","Food",0.55,19.2,17.2,0,0,16
"Tri-State","Vegetables","Produce","Food",2.21,19.6,18.6,1,1,33
"Ebony","Vegetables","Produce","Food",1.45,14.3,11.3,1,0,30
"Hermanos","Vegetables","Produce","Food",2.63,16.2,14.2,0,1,30
"High Top","Vegetables","Produce","Food",2.87,12.6,9.6,1,0,22
"Tri-State","Vegetables","Produce","Food",0.74,15.2,14.1,1,0,30
"Tri-State","Vegetables","Produce","Food",1.96,8.17,6.17,0,1,7
"Hermanos","Vegetables","Produce","Food",2.18,18.3,17.2,0,0,17
"Tell Tale","Vegetables","Produce","Food",2.6,9.09,6.09,0,1,5
"Hermanos","Vegetables","Produce","Food",2.4,7.06,5.05,1,0,29
"High Top","Vegetables","Produce","Food",2.27,12.1,10.1,1,0,29
"Ebony","Vegetables","Produce","Food",1.39,19.4,17.3,1,0,6
"High Top","Vegetables","Produce","Food",3.45,8.51,6.51,1,0,4
"Hermanos","Vegetables","Produce","Food",1.73,15.2,12.1,0,1,32
"Tell Tale","Vegetables","Produce","Food",1.36,13.5,11.5,0,1,19
"Hermanos","Vegetables","Produce","Food",3.27,16.1,14.1,1,0,31
"Tell Tale","Vegetables","Produce","Food",2.6,9.09,6.09,0,1,5
"Ebony","Vegetables","Produce","Food",3.51,21.4,19.3,0,1,18
"Hermanos","Vegetables","Produce","Food",3.86,17.3,16.2,0,0,34
"Tri-State","Vegetables","Produce","Food",2.43,18.8,17.7,1,0,21
"Tell Tale","Vegetables","Produce","Food",1.65,13.4,11.3,0,1,24
"Tell Tale","Vegetables","Produce","Food",0.73,18.7,16.7,0,1,25
"Hermanos","Vegetables","Produce","Food",1.73,15.2,12.1,0,1,32
"Tri-State","Vegetables","Produce","Food",1.96,8.17,6.17,0,1,7
"Ebony","Vegetables","Produce","Food",1.45,14.3,11.3,1,0,30
"Hermanos","Vegetables","Produce","Food",3.74,13.1,12.1,0,1,21
"High Top","Vegetables","Produce","Food",3.32,16.1,14.1,0,1,3
"Tri-State","Vegetables","Produce","Food",3.17,7.66,5.65,1,0,25
"Tri-State","Vegetables","Produce","Food",2.21,19.6,18.6,1,1,33
"Tell Tale","Vegetables","Produce","Food",1.77,20.3,19.2,0,0,12
"Tri-State","Vegetables","Produce","Food",2.61,17.6,15.6,1,0,32
"Tell Tale","Vegetables","Produce","Food",0.73,18.7,16.7,0,1,25
"High Top","Vegetables","Produce","Food",2.75,19.7,18.7,0,1,2
"Tri-State","Vegetables","Produce","Food",3.87,9.55,6.55,1,1,29
"Tell Tale","Vegetables","Produce","Food",1.36,13.5,11.5,0,1,19
"Hermanos","Vegetables","Produce","Food",2.84,13.7,10.6,0,1,11
"Ebony","Vegetables","Produce","Food",2.88,16.9,13.8,0,1,14
"High Top","Vegetables","Produce","Food",2.41,7.06,5.05,1,0,22
"High Top","Vegetables","Produce","Food",1.33,19.5,16.5,1,1,25
"Hermanos","Vegetables","Produce","Food",3.27,16.1,14.1,1,0,31
"Ebony","Vegetables","Produce","Food",1.39,19.4,17.3,1,0,6
"Tri-State","Vegetables","Produce","Food",3.87,9.55,6.55,1,1,29
"Hermanos","Vegetables","Produce","Food",2.84,13.7,10.6,0,1,11
"Tri-State","Vegetables","Produce","Food",2.43,18.8,17.7,1,0,21
