customer_id,marital_status,gender,total_children,education,member_card,occupation,houseowner,avg_cars_at_home_approx,avg_yearly_income,num_children_at_home,location_id
c1812,M,M,2,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,2,loc18
c1817,M,M,4,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,3,loc18
c1818,S,M,2,Bachelors Degree,Bronze,Professional,N,2,$70K - $90K,0,loc18
c1820,S,M,4,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,0,loc18
c1824,S,F,3,Bachelors Degree,Normal,Professional,N,2,$10K - $30K,0,loc18
c1827,S,M,4,High School Degree,Bronze,Professional,N,2,$130K - $150K,0,loc18
c1829,S,F,2,Partial High School,Bronze,Skilled Manual,N,2,$30K - $50K,0,loc18
c1834,S,F,4,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,loc18
c1836,M,M,2,Bachelors Degree,Bronze,Professional,N,1,$30K - $50K,0,loc18
c1841,M,M,3,High School Degree,Bronze,Manual,Y,4,$30K - $50K,3,loc18
c1844,M,F,5,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,5,loc18
c1850,S,F,2,Partial High School,Bronze,Skilled Manual,N,4,$30K - $50K,0,loc18
c1852,S,F,2,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,0,loc18
c1862,M,M,4,Bachelors Degree,Bronze,Professional,Y,4,$70K - $90K,1,loc18
c1868,S,M,2,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,loc18
c1869,M,M,3,High School Degree,Bronze,Skilled Manual,N,2,$30K - $50K,1,loc18
c1871,S,M,2,Partial High School,Normal,Manual,Y,0,$10K - $30K,0,loc18
c1872,S,F,5,Bachelors Degree,Bronze,Professional,N,1,$70K - $90K,0,loc18
c1875,S,F,3,Bachelors Degree,Bronze,Professional,N,4,$50K - $70K,0,loc18
c1881,S,F,2,Partial College,Bronze,Management,Y,4,$30K - $50K,0,loc18
c1892,M,M,0,Bachelors Degree,Bronze,Management,N,2,$50K - $70K,0,loc18
c1897,M,M,1,High School Degree,Bronze,Manual,N,2,$30K - $50K,0,loc18
c1903,M,F,5,Partial College,Golden,Clerical,Y,4,$30K - $50K,4,loc18
c1905,S,F,3,High School Degree,Bronze,Manual,N,2,$30K - $50K,0,loc18
c1906,M,F,3,High School Degree,Golden,Manual,Y,3,$50K - $70K,3,loc18
c1920,M,F,5,Partial High School,Normal,Manual,N,0,$10K - $30K,5,loc18
c1932,S,M,1,Graduate Degree,Bronze,Management,Y,3,$90K - $110K,0,loc18
c1936,M,M,1,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,0,loc18
c1938,S,F,3,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc18
c1946,S,M,4,High School Degree,Normal,Manual,N,2,$10K - $30K,0,loc18
c1950,M,F,4,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,4,loc18
c1957,M,F,5,Bachelors Degree,Golden,Professional,Y,3,$50K - $70K,5,loc18
c1960,M,F,3,High School Degree,Golden,Manual,Y,3,$30K - $50K,3,loc18
c1962,S,M,1,Bachelors Degree,Bronze,Management,N,3,$70K - $90K,0,loc18
c1969,S,M,2,Bachelors Degree,Normal,Professional,N,1,$70K - $90K,0,loc18
c1973,S,M,3,Partial High School,Normal,Manual,N,0,$10K - $30K,0,loc18
c1976,S,M,0,Partial High School,Bronze,Manual,N,3,$30K - $50K,0,loc18
c1993,S,M,3,Partial College,Bronze,Professional,Y,1,$130K - $150K,0,loc18
c2011,M,M,2,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,2,loc18
c2012,S,F,4,High School Degree,Normal,Management,Y,1,$130K - $150K,0,loc18
c2013,M,F,4,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,0,loc18
c2014,S,M,3,Partial High School,Bronze,Manual,N,1,$10K - $30K,0,loc18
c2015,S,F,2,High School Degree,Golden,Skilled Manual,N,3,$50K - $70K,0,loc18
c2028,M,M,0,High School Degree,Normal,Manual,Y,0,$10K - $30K,0,loc18
c2036,M,M,5,Partial College,Bronze,Management,Y,3,$30K - $50K,3,loc18
c2037,M,F,1,Partial High School,Normal,Manual,N,0,$10K - $30K,0,loc18
c2049,M,F,0,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,0,loc18
c2057,S,F,3,Partial High School,Golden,Skilled Manual,N,1,$10K - $30K,0,loc18
c2060,S,M,0,High School Degree,Normal,Management,Y,2,$110K - $130K,0,loc18
c2063,M,F,2,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,2,loc18
c2065,S,F,4,Partial High School,Silver,Professional,Y,1,$110K - $130K,0,loc18
c2067,S,M,1,High School Degree,Bronze,Manual,N,1,$30K - $50K,0,loc18
c2071,S,F,1,High School Degree,Bronze,Manual,Y,2,$30K - $50K,0,loc18
c2095,M,F,5,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,0,loc18
c2097,M,F,1,High School Degree,Bronze,Professional,Y,3,$130K - $150K,1,loc18
c2099,M,F,4,Partial High School,Normal,Manual,Y,2,$10K - $30K,4,loc18
c2101,M,F,2,Partial High School,Bronze,Manual,Y,1,$30K - $50K,2,loc18
c2103,S,F,1,Partial High School,Bronze,Skilled Manual,Y,1,$10K - $30K,0,loc18
c2106,M,F,1,Bachelors Degree,Bronze,Management,Y,3,$50K - $70K,1,loc18
c2109,M,M,3,Bachelors Degree,Bronze,Management,Y,2,$70K - $90K,1,loc18
c2111,M,M,5,Bachelors Degree,Silver,Management,Y,3,$50K - $70K,3,loc18
c2116,M,F,5,High School Degree,Golden,Professional,Y,2,$150K +,2,loc18
c2124,S,F,4,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,0,loc40
c2125,M,F,2,Partial High School,Bronze,Professional,Y,2,$130K - $150K,1,loc40
c2126,M,M,5,Bachelors Degree,Silver,Professional,Y,4,$50K - $70K,0,loc40
c2133,S,F,3,High School Degree,Silver,Manual,N,3,$30K - $50K,0,loc40
c2134,M,M,2,Partial High School,Silver,Skilled Manual,Y,1,$50K - $70K,2,loc40
c2135,M,M,4,Bachelors Degree,Bronze,Professional,N,3,$30K - $50K,0,loc40
c2137,S,M,1,Partial High School,Normal,Skilled Manual,N,2,$10K - $30K,0,loc40
c2138,S,M,5,Bachelors Degree,Bronze,Professional,N,1,$50K - $70K,0,loc40
c2140,S,M,1,Bachelors Degree,Silver,Professional,Y,2,$70K - $90K,0,loc40
c2143,M,M,1,High School Degree,Bronze,Skilled Manual,N,3,$30K - $50K,1,loc40
c2146,M,M,2,High School Degree,Silver,Manual,N,4,$30K - $50K,2,loc40
c2147,M,F,4,High School Degree,Golden,Skilled Manual,Y,4,$30K - $50K,4,loc40
c2152,M,F,2,High School Degree,Golden,Management,Y,1,$110K - $130K,2,loc40
c2154,S,M,1,Bachelors Degree,Bronze,Professional,N,1,$70K - $90K,0,loc40
c2157,M,M,3,High School Degree,Golden,Professional,Y,2,$150K +,2,loc40
c2158,M,F,0,High School Degree,Normal,Manual,Y,4,$30K - $50K,0,loc40
c2159,M,M,2,High School Degree,Golden,Professional,N,3,$150K +,2,loc40
c2160,M,M,1,Partial College,Bronze,Professional,Y,2,$30K - $50K,1,loc40
c2161,M,F,2,Bachelors Degree,Normal,Professional,Y,1,$10K - $30K,1,loc40
c2163,S,F,1,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc40
c2164,S,M,2,Bachelors Degree,Silver,Professional,N,2,$50K - $70K,0,loc40
c2168,M,F,1,Bachelors Degree,Bronze,Management,Y,3,$110K - $130K,1,loc40
c2171,M,F,1,High School Degree,Bronze,Manual,Y,1,$50K - $70K,1,loc40
c2173,S,M,2,Partial High School,Bronze,Professional,Y,2,$90K - $110K,0,loc40
c2179,S,F,3,High School Degree,Bronze,Manual,Y,3,$30K - $50K,0,loc40
c2180,M,F,1,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,1,loc40
c2182,S,M,4,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,loc40
c2184,S,F,1,Partial College,Bronze,Skilled Manual,N,3,$50K - $70K,0,loc40
c2185,M,M,0,Partial College,Bronze,Professional,Y,3,$50K - $70K,0,loc40
c2187,S,M,1,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,loc40
c2190,M,F,3,Graduate Degree,Silver,Management,Y,2,$110K - $130K,0,loc40
c2192,S,M,3,Bachelors Degree,Bronze,Professional,N,4,$50K - $70K,0,loc40
c2194,M,F,3,Partial College,Bronze,Skilled Manual,Y,4,$50K - $70K,2,loc40
c2195,S,M,5,High School Degree,Bronze,Manual,Y,4,$30K - $50K,0,loc40
c2196,M,M,4,Graduate Degree,Silver,Management,Y,4,$70K - $90K,4,loc40
c2197,M,M,4,Graduate Degree,Silver,Professional,Y,3,$70K - $90K,3,loc40
c2200,S,M,1,High School Degree,Bronze,Manual,N,1,$30K - $50K,0,loc40
c2201,S,M,1,Bachelors Degree,Normal,Professional,N,2,$10K - $30K,0,loc40
c2203,M,M,4,Partial College,Bronze,Skilled Manual,N,1,$30K - $50K,2,loc40
c2204,S,M,3,Graduate Degree,Bronze,Professional,Y,3,$70K - $90K,0,loc40
c2207,S,F,5,High School Degree,Normal,Manual,N,1,$10K - $30K,0,loc40
c2210,S,F,1,Bachelors Degree,Bronze,Management,N,3,$30K - $50K,0,loc40
c2211,S,M,2,Bachelors Degree,Bronze,Professional,Y,2,$30K - $50K,0,loc40
c2212,S,F,3,Partial High School,Bronze,Skilled Manual,Y,2,$30K - $50K,0,loc40
c2213,S,F,5,High School Degree,Bronze,Manual,Y,3,$30K - $50K,0,loc40
c2214,S,M,3,Partial High School,Normal,Manual,N,2,$10K - $30K,0,loc40
c2215,M,M,3,Partial High School,Silver,Skilled Manual,Y,1,$10K - $30K,3,loc40
c2216,M,F,1,Partial High School,Bronze,Skilled Manual,Y,1,$10K - $30K,1,loc40
c2220,S,M,4,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc40
c2222,M,M,0,Partial High School,Normal,Manual,N,1,$10K - $30K,0,loc40
c2224,M,F,2,Bachelors Degree,Bronze,Professional,Y,3,$70K - $90K,1,loc40
c2226,S,M,1,High School Degree,Bronze,Professional,Y,2,$110K - $130K,0,loc40
c2228,M,M,5,Bachelors Degree,Normal,Management,N,3,$70K - $90K,5,loc40
c2229,S,F,3,Partial High School,Normal,Manual,N,2,$10K - $30K,0,loc40
c2233,S,M,0,Bachelors Degree,Bronze,Professional,N,4,$30K - $50K,0,loc40
c2235,M,F,2,Bachelors Degree,Bronze,Professional,Y,4,$30K - $50K,2,loc40
c2240,M,F,4,High School Degree,Golden,Skilled Manual,Y,3,$30K - $50K,3,loc40
c2242,M,M,0,High School Degree,Bronze,Manual,Y,1,$30K - $50K,0,loc40
c2245,M,M,4,Bachelors Degree,Silver,Professional,Y,3,$70K - $90K,3,loc40
c2246,M,F,2,Partial College,Bronze,Skilled Manual,Y,1,$30K - $50K,2,loc40
c2247,S,F,3,Bachelors Degree,Silver,Professional,Y,0,$10K - $30K,0,loc40
c2248,S,F,3,Partial College,Silver,Clerical,N,4,$50K - $70K,0,loc40
c2253,M,F,1,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,1,loc40
c2254,S,F,3,Bachelors Degree,Bronze,Management,N,4,$50K - $70K,0,loc40
c2255,S,M,2,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,loc40
c2256,M,F,0,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc40
c2258,M,F,5,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,1,loc40
c2260,M,M,3,Graduate Degree,Golden,Professional,Y,3,$130K - $150K,3,loc40
c2261,M,F,1,High School Degree,Bronze,Manual,Y,1,$30K - $50K,0,loc40
c2265,S,F,3,Graduate Degree,Bronze,Management,Y,3,$90K - $110K,0,loc40
c2266,M,F,1,High School Degree,Bronze,Manual,N,2,$30K - $50K,1,loc40
c2267,S,M,1,High School Degree,Normal,Manual,Y,2,$30K - $50K,0,loc40
c2270,S,M,4,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,loc40
c2273,S,F,3,Partial High School,Bronze,Professional,Y,2,$110K - $130K,0,loc40
c2275,M,M,1,High School Degree,Silver,Professional,Y,2,$70K - $90K,1,loc40
c2278,M,F,1,Bachelors Degree,Normal,Professional,Y,2,$50K - $70K,1,loc40
c2281,S,F,2,High School Degree,Bronze,Professional,Y,4,$130K - $150K,0,loc40
c2283,S,F,3,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc40
c2285,S,F,2,Partial College,Bronze,Management,N,2,$30K - $50K,0,loc40
c2287,M,M,3,Partial College,Bronze,Clerical,Y,3,$30K - $50K,2,loc40
c2288,S,F,3,Partial High School,Bronze,Manual,N,4,$30K - $50K,0,loc40
c2292,S,M,0,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,0,loc40
c2295,M,F,1,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,1,loc40
c2298,S,M,1,High School Degree,Bronze,Skilled Manual,N,3,$30K - $50K,0,loc40
c2299,S,M,1,High School Degree,Bronze,Management,Y,4,$110K - $130K,0,loc40
c2300,M,M,5,Bachelors Degree,Golden,Management,N,3,$50K - $70K,4,loc40
c2303,S,M,4,High School Degree,Bronze,Manual,N,1,$30K - $50K,0,loc40
c2305,M,F,1,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,0,loc40
c2308,M,M,4,Bachelors Degree,Golden,Professional,Y,3,$70K - $90K,4,loc40
c2309,M,M,4,High School Degree,Bronze,Skilled Manual,Y,3,$50K - $70K,2,loc40
c2310,M,F,2,Bachelors Degree,Silver,Professional,N,3,$30K - $50K,1,loc40
c2315,M,F,2,Partial College,Bronze,Clerical,Y,2,$30K - $50K,2,loc40
c2317,M,M,1,Partial High School,Normal,Manual,Y,0,$10K - $30K,1,loc40
c2318,S,F,3,Partial College,Bronze,Professional,N,3,$30K - $50K,0,loc40
c2321,S,M,3,Partial High School,Normal,Manual,N,1,$10K - $30K,0,loc40
c2322,M,M,1,High School Degree,Silver,Skilled Manual,Y,2,$30K - $50K,0,loc40
c2323,M,F,2,Partial High School,Golden,Skilled Manual,Y,1,$10K - $30K,2,loc40
c2324,S,F,2,Partial High School,Normal,Manual,N,0,$10K - $30K,0,loc40
c2325,M,M,4,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc40
c2326,M,F,4,High School Degree,Silver,Manual,Y,3,$50K - $70K,2,loc40
c2327,M,F,2,Partial College,Bronze,Clerical,Y,4,$30K - $50K,0,loc40
c2330,M,M,1,Bachelors Degree,Bronze,Management,Y,2,$70K - $90K,1,loc40
c2332,S,F,4,High School Degree,Bronze,Professional,Y,1,$70K - $90K,0,loc40
c2337,S,M,1,High School Degree,Normal,Professional,Y,2,$130K - $150K,0,loc40
c2338,S,F,1,High School Degree,Bronze,Skilled Manual,Y,2,$50K - $70K,0,loc40
c2341,S,F,1,Partial High School,Bronze,Manual,Y,2,$50K - $70K,0,loc40
c2342,S,F,1,Partial College,Bronze,Skilled Manual,N,2,$30K - $50K,0,loc40
c2344,S,M,4,High School Degree,Bronze,Professional,Y,3,$130K - $150K,0,loc40
c2346,S,F,5,Partial High School,Normal,Manual,N,1,$10K - $30K,0,loc40
c2347,M,M,2,Bachelors Degree,Bronze,Professional,Y,3,$50K - $70K,0,loc40
c2348,M,F,3,Bachelors Degree,Golden,Professional,Y,3,$70K - $90K,3,loc40
c2351,M,F,1,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc40
c2352,S,F,0,High School Degree,Golden,Professional,Y,1,$110K - $130K,0,loc40
c2353,S,M,5,Bachelors Degree,Bronze,Management,N,3,$70K - $90K,0,loc40
c2355,M,M,3,Partial College,Bronze,Manual,N,1,$30K - $50K,1,loc40
c2356,S,F,4,Partial High School,Bronze,Professional,Y,4,$110K - $130K,0,loc40
c2357,M,M,2,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,0,loc40
c2359,S,M,0,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc40
c2361,S,F,3,Partial College,Bronze,Clerical,N,2,$50K - $70K,0,loc40
c2362,M,M,3,High School Degree,Golden,Manual,N,2,$30K - $50K,3,loc40
c2365,M,M,2,High School Degree,Normal,Manual,Y,2,$30K - $50K,2,loc40
c2367,M,M,1,High School Degree,Normal,Manual,Y,2,$10K - $30K,1,loc40
c2369,S,F,3,Partial High School,Normal,Manual,N,1,$10K - $30K,0,loc40
c2372,S,M,3,Partial College,Silver,Professional,N,3,$30K - $50K,0,loc40
c2374,S,F,5,Bachelors Degree,Bronze,Professional,N,3,$70K - $90K,0,loc40
c2377,S,M,1,High School Degree,Bronze,Manual,N,4,$30K - $50K,0,loc40
c2378,M,M,0,Bachelors Degree,Bronze,Management,Y,1,$50K - $70K,0,loc40
c2379,S,F,2,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,0,loc40
c2381,S,M,2,Partial High School,Bronze,Manual,N,3,$30K - $50K,0,loc40
c2383,S,F,5,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,loc40
c2385,S,M,3,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc40
c2386,M,F,3,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,1,loc40
c2387,M,F,5,High School Degree,Silver,Professional,N,4,$90K - $110K,4,loc40
c2388,M,F,1,Partial High School,Bronze,Management,N,2,$90K - $110K,1,loc40
c2390,S,M,3,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc40
c2391,S,F,1,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc40
c2392,S,M,4,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,0,loc40
c2394,M,F,3,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,0,loc40
c2395,M,F,4,Bachelors Degree,Bronze,Professional,N,4,$70K - $90K,0,loc40
c2397,S,M,2,Partial High School,Normal,Manual,Y,0,$10K - $30K,0,loc40
c2398,M,M,0,Partial High School,Normal,Skilled Manual,Y,0,$10K - $30K,0,loc40
c2399,M,F,4,High School Degree,Bronze,Professional,N,2,$90K - $110K,1,loc40
c2401,S,F,2,Partial College,Bronze,Professional,Y,2,$50K - $70K,0,loc40
c2402,S,M,1,Bachelors Degree,Bronze,Management,N,3,$70K - $90K,0,loc40
c2403,S,F,1,Partial High School,Normal,Professional,N,3,$70K - $90K,0,loc40
c2404,S,F,5,Partial High School,Normal,Manual,Y,1,$10K - $30K,0,loc40
c2405,M,F,1,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc40
c2407,M,F,0,Graduate Degree,Bronze,Management,Y,4,$70K - $90K,0,loc40
c2408,M,M,4,High School Degree,Bronze,Manual,Y,4,$30K - $50K,1,loc40
c2409,M,F,4,Bachelors Degree,Bronze,Professional,Y,3,$50K - $70K,2,loc40
c2412,M,M,3,Partial High School,Golden,Skilled Manual,Y,2,$50K - $70K,3,loc40
c2415,S,M,4,Partial College,Bronze,Management,N,2,$30K - $50K,0,loc40
c2417,S,F,1,High School Degree,Bronze,Skilled Manual,N,1,$50K - $70K,0,loc40
c2418,M,F,1,High School Degree,Silver,Professional,Y,4,$90K - $110K,1,loc40
c2419,M,M,2,High School Degree,Bronze,Management,Y,2,$130K - $150K,1,loc40
c2420,S,F,2,High School Degree,Silver,Management,Y,2,$70K - $90K,0,loc40
c2421,S,M,3,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,loc40
c2422,S,M,5,Partial High School,Bronze,Professional,Y,3,$130K - $150K,0,loc40
c2423,S,M,1,Partial High School,Bronze,Skilled Manual,Y,1,$50K - $70K,0,loc40
c2424,S,F,2,Bachelors Degree,Bronze,Professional,N,3,$50K - $70K,0,loc40
c2425,M,M,1,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,0,loc40
c2426,M,F,1,High School Degree,Bronze,Manual,Y,3,$50K - $70K,0,loc40
c2427,S,M,1,High School Degree,Bronze,Manual,Y,1,$30K - $50K,0,loc40
c2428,S,F,2,Partial High School,Bronze,Manual,N,2,$30K - $50K,0,loc40
c2430,S,M,5,Partial High School,Normal,Skilled Manual,N,0,$10K - $30K,0,loc40
c2431,M,F,3,Partial High School,Silver,Manual,N,2,$50K - $70K,2,loc40
c2433,M,F,1,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,1,loc40
c2435,M,M,4,Partial High School,Golden,Skilled Manual,Y,4,$30K - $50K,4,loc40
c2436,M,F,4,Bachelors Degree,Golden,Professional,Y,3,$70K - $90K,4,loc40
c2437,S,F,5,Partial High School,Normal,Manual,N,2,$10K - $30K,0,loc40
c2438,M,M,2,Partial High School,Normal,Skilled Manual,Y,2,$10K - $30K,0,loc40
c2441,M,M,3,High School Degree,Bronze,Management,N,3,$130K - $150K,2,loc40
c2442,M,F,4,Partial High School,Normal,Manual,Y,1,$10K - $30K,4,loc40
c2443,S,F,2,Partial College,Silver,Management,N,4,$30K - $50K,0,loc40
c2445,S,F,2,Graduate Degree,Bronze,Professional,N,2,$70K - $90K,0,loc40
c2446,S,F,2,Graduate Degree,Bronze,Management,N,3,$70K - $90K,0,loc40
c2447,M,M,0,High School Degree,Normal,Skilled Manual,Y,4,$30K - $50K,0,loc40
c2448,M,F,5,Bachelors Degree,Bronze,Professional,Y,4,$50K - $70K,1,loc40
c2449,S,M,5,Bachelors Degree,Bronze,Management,N,4,$70K - $90K,0,loc40
c2451,S,M,5,High School Degree,Golden,Skilled Manual,Y,1,$30K - $50K,0,loc40
c2457,M,M,1,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,1,loc40
c2458,S,M,0,Partial High School,Normal,Manual,Y,2,$10K - $30K,0,loc40
c2459,S,M,4,High School Degree,Bronze,Management,Y,1,$130K - $150K,0,loc40
c2460,M,F,1,Partial High School,Bronze,Professional,Y,3,$90K - $110K,1,loc40
c2461,S,M,3,Bachelors Degree,Silver,Management,N,3,$50K - $70K,0,loc40
c2463,S,M,2,Bachelors Degree,Bronze,Professional,N,1,$70K - $90K,0,loc40
c2466,M,F,1,Bachelors Degree,Bronze,Management,Y,3,$50K - $70K,0,loc40
c2469,M,F,1,Partial High School,Normal,Manual,Y,0,$10K - $30K,0,loc40
c2470,M,F,1,High School Degree,Silver,Manual,N,2,$30K - $50K,0,loc40
c2472,S,F,1,High School Degree,Bronze,Skilled Manual,N,3,$50K - $70K,0,loc40
c2475,M,F,3,Bachelors Degree,Bronze,Professional,Y,2,$50K - $70K,0,loc40
c2476,S,M,3,High School Degree,Normal,Skilled Manual,N,2,$50K - $70K,0,loc40
c2478,M,M,2,Partial College,Bronze,Professional,Y,2,$30K - $50K,1,loc40
c2479,M,M,0,High School Degree,Bronze,Management,Y,2,$70K - $90K,0,loc40
c2480,M,F,2,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,2,loc40
c2483,M,M,1,High School Degree,Bronze,Manual,Y,4,$30K - $50K,0,loc40
c2484,M,M,2,Graduate Degree,Bronze,Professional,Y,3,$70K - $90K,1,loc40
c2485,M,F,4,Bachelors Degree,Golden,Professional,Y,2,$50K - $70K,3,loc40
c2486,M,M,0,Partial High School,Silver,Professional,Y,1,$90K - $110K,0,loc40
c2487,S,M,1,High School Degree,Golden,Manual,N,1,$30K - $50K,0,loc40
c2492,S,F,0,High School Degree,Bronze,Management,Y,2,$90K - $110K,0,loc40
c2494,M,F,1,Partial High School,Bronze,Manual,Y,3,$30K - $50K,1,loc40
c2497,M,F,1,Bachelors Degree,Silver,Professional,Y,2,$50K - $70K,1,loc40
c2498,S,F,4,High School Degree,Golden,Skilled Manual,Y,2,$30K - $50K,0,loc40
c2499,M,F,4,High School Degree,Golden,Professional,Y,3,$150K +,3,loc58
c2513,M,F,2,High School Degree,Bronze,Skilled Manual,Y,4,$30K - $50K,0,loc58
c2605,M,F,3,Graduate Degree,Bronze,Management,Y,4,$130K - $150K,1,loc58
c2618,S,M,0,Bachelors Degree,Bronze,Professional,Y,2,$70K - $90K,0,loc58
c2641,M,F,3,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,2,loc58
c2693,S,M,1,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc58
c2700,M,F,4,High School Degree,Golden,Skilled Manual,Y,4,$30K - $50K,3,loc58
c2707,M,F,5,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,3,loc58
c2723,M,F,5,Partial High School,Bronze,Skilled Manual,Y,3,$50K - $70K,1,loc58
c2738,M,F,3,Graduate Degree,Bronze,Professional,N,4,$90K - $110K,2,loc58
c2748,S,F,2,Graduate Degree,Bronze,Professional,Y,3,$30K - $50K,0,loc58
c2852,M,F,1,Partial High School,Normal,Skilled Manual,Y,1,$10K - $30K,1,loc73
c2853,M,M,1,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,0,loc73
c2854,S,F,1,Partial College,Silver,Professional,Y,4,$150K +,0,loc73
c2857,S,M,2,High School Degree,Bronze,Manual,N,3,$30K - $50K,0,loc73
c2858,S,M,2,Partial High School,Bronze,Professional,Y,2,$110K - $130K,0,loc73
c2859,M,F,4,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,1,loc73
c2861,S,F,3,High School Degree,Bronze,Manual,Y,2,$50K - $70K,0,loc73
c2862,S,F,2,High School Degree,Normal,Manual,N,2,$50K - $70K,0,loc73
c2863,M,F,5,Partial High School,Bronze,Skilled Manual,Y,2,$50K - $70K,5,loc73
c2865,M,F,0,High School Degree,Normal,Manual,Y,1,$10K - $30K,0,loc73
c2867,S,F,1,Partial College,Bronze,Management,N,3,$130K - $150K,0,loc73
c2869,S,F,2,Bachelors Degree,Silver,Management,Y,2,$70K - $90K,0,loc73
c2871,M,M,4,Graduate Degree,Normal,Management,Y,4,$110K - $130K,2,loc73
c2873,M,F,1,Partial High School,Normal,Manual,Y,1,$10K - $30K,1,loc73
c2875,S,F,4,High School Degree,Bronze,Skilled Manual,N,4,$30K - $50K,0,loc73
c2876,M,F,1,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,loc73
c2877,M,F,3,Partial College,Golden,Clerical,N,4,$30K - $50K,3,loc73
c2878,M,F,1,High School Degree,Bronze,Skilled Manual,Y,3,$50K - $70K,1,loc73
c2880,M,M,3,High School Degree,Golden,Manual,Y,2,$30K - $50K,3,loc73
c2881,S,F,3,High School Degree,Bronze,Manual,N,4,$30K - $50K,0,loc73
c2884,S,M,4,Bachelors Degree,Bronze,Professional,Y,3,$130K - $150K,0,loc73
c2885,M,M,3,Partial High School,Silver,Manual,Y,0,$10K - $30K,2,loc73
c2886,M,F,3,Partial College,Bronze,Management,Y,2,$30K - $50K,1,loc73
c2887,M,M,5,Graduate Degree,Golden,Professional,Y,2,$70K - $90K,3,loc73
c2888,S,F,3,Partial High School,Normal,Skilled Manual,N,1,$10K - $30K,0,loc73
c2889,S,F,1,High School Degree,Bronze,Skilled Manual,Y,3,$30K - $50K,0,loc73
c2890,S,M,4,High School Degree,Bronze,Skilled Manual,Y,2,$30K - $50K,0,loc73
c2892,S,M,3,Bachelors Degree,Bronze,Professional,N,2,$50K - $70K,0,loc73
