promotion_id,promotion_name,media_type,cost,store_sales_in_millions,store_cost_in_millions,unit_sales_in_millions,product_id,store_id,customer_id,location_id
prom12839,Unbeatable Price Savers,Bulk Mail,66.78,3.56,1.6732,2,prod12396,s40,c40,loc40
prom12840,Savings Galore,Street Handout,138.53,3.56,1.5308,2,prod12396,s40,c2247,loc40
prom12841,Sales Galore,"Daily Paper, Radio, TV",145.41,7.02,2.8782,3,prod12399,s40,c938,loc40
prom12842,Two Day Sale,Radio,91.28,7.02,3.3696,3,prod12399,s40,c2353,loc40
prom12843,Weekend Markdown,"Daily Paper, Radio",69.63,7.02,3.2994,3,prod12399,s40,c5751,loc40
prom12844,Price Smashers,Product Attachment,138.23,4.68,1.4508,2,prod12399,s40,c12462,loc40
prom12845,Savings Galore,Street Handout,138.53,7.02,2.2464,3,prod12399,s40,c12496,loc40
prom12846,Sales Galore,Bulk Mail,142.45,5.19,1.9203,3,prod12407,s40,c8740,loc40
prom12847,Big Promo,Cash Register Handout,123.88,3.46,1.1764,2,prod12407,s40,c9248,loc40
prom12848,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,4.77,2.2896,3,prod12431,s40,c12486,loc40
prom12849,Dimes Off,"Daily Paper, Radio",131.58,4.75,1.52,5,prod12732,s40,c2147,loc40
prom12850,Two Day Sale,Radio,91.28,1.9,0.741,2,prod12732,s40,c2212,loc40
prom12851,Two Day Sale,Radio,91.28,2.85,1.0545,3,prod12732,s40,c12937,loc40
prom12852,Weekend Markdown,"Daily Paper, Radio",69.63,5.04,2.1672,3,prod12733,s40,c307,loc40
prom12853,Pick Your Savings,In-Store Coupon,83.51,5.04,2.1672,3,prod12733,s40,c927,loc40
prom12854,Unbeatable Price Savers,Bulk Mail,66.78,5.04,2.1168,3,prod12733,s40,c2200,loc40
prom12855,Weekend Markdown,"Daily Paper, Radio",69.63,3.36,1.6464,2,prod12733,s40,c2326,loc40
prom12856,Weekend Markdown,"Daily Paper, Radio",69.63,5.04,2.1672,3,prod12733,s40,c2391,loc40
prom12857,Weekend Markdown,"Daily Paper, Radio",69.63,6.72,2.8224,4,prod12733,s40,c4465,loc40
prom12858,Weekend Markdown,Sunday Paper,133.6,8.13,4.065,3,prod12735,s40,c41,loc40
prom12859,Two Day Sale,Radio,91.28,8.13,3.3333,3,prod12735,s40,c5052,loc40
prom12860,Savings Galore,Street Handout,138.53,8.13,3.252,3,prod12735,s40,c7006,loc40
prom12861,Price Slashers,Radio,76.98,8.13,3.4146,3,prod12735,s40,c12967,loc40
prom12862,Big Time Savings,In-Store Coupon,135.8,5.28,2.3232,3,prod12736,s40,c676,loc40
prom12863,Unbeatable Price Savers,Bulk Mail,66.78,5.28,1.9008,3,prod12736,s40,c2292,loc40
prom12864,Weekend Markdown,"Daily Paper, Radio",69.63,5.28,2.376,3,prod12736,s40,c9834,loc40
prom12865,Big Promo,Cash Register Handout,123.88,4.72,2.0768,4,prod12738,s40,c302,loc40
prom12866,Savings Galore,Street Handout,138.53,4.72,1.5104,4,prod12738,s40,c674,loc40
prom12867,Bye Bye Baby,Radio,90.58,6.39,2.4282,3,prod12740,s40,c2401,loc40
prom12868,Weekend Markdown,"Daily Paper, Radio",69.63,5.64,2.0304,2,prod12742,s40,c671,loc40
prom12869,Dollar Cutters,Street Handout,131.46,8.46,3.0456,3,prod12742,s40,c2226,loc40
prom12870,Price Slashers,Radio,76.98,11.28,4.9632,4,prod12742,s40,c2256,loc40
prom12871,Bye Bye Baby,Radio,90.58,5.28,1.9008,3,prod12743,s40,c932,loc40
prom12872,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,5.28,1.9536,3,prod12743,s40,c5065,loc40
prom12873,Two Day Sale,Radio,91.28,3.52,1.3728,2,prod12743,s40,c5825,loc40
prom12874,Super Savers,In-Store Coupon,134.66,11.04,3.864,3,prod12744,s40,c2278,loc40
prom12875,Two Day Sale,Radio,91.28,11.04,4.416,3,prod12744,s40,c2485,loc40
prom12876,Weekend Markdown,"Daily Paper, Radio",69.63,14.72,5.2992,4,prod12744,s40,c4445,loc40
prom12877,Best Savings,Street Handout,114.01,11.04,5.52,3,prod12744,s40,c5784,loc40
prom12878,Sales Galore,Bulk Mail,142.45,14.72,6.7712,4,prod12744,s40,c6910,loc40
prom12879,Big Promo,Cash Register Handout,123.88,11.04,4.8576,3,prod12744,s40,c9841,loc40
prom12880,Unbeatable Price Savers,Bulk Mail,66.78,8.44,3.0384,4,prod12746,s40,c2137,loc40
prom12881,Two Day Sale,Radio,91.28,8.44,2.7008,4,prod12746,s40,c11662,loc40
prom12882,Weekend Markdown,"Daily Paper, Radio",69.63,7.92,3.2472,4,prod12747,s40,c4495,loc40
prom12883,Weekend Markdown,"Daily Paper, Radio",69.63,5.94,2.3166,3,prod12747,s40,c7745,loc40
prom12884,Sales Galore,"Daily Paper, Radio, TV",145.41,7.92,3.7224,4,prod12747,s40,c12967,loc40
prom12885,Unbeatable Price Savers,Bulk Mail,66.78,9.56,4.4932,4,prod12751,s40,c2210,loc40
prom12886,Pick Your Savings,In-Store Coupon,83.51,7.17,3.2265,3,prod12751,s40,c2470,loc40
prom12887,Weekend Markdown,"Daily Paper, Radio",69.63,9.56,4.2064,4,prod12751,s40,c5809,loc40
prom12888,Unbeatable Price Savers,Bulk Mail,66.78,3.87,1.7415,3,prod12753,s40,c41,loc40
prom12889,Price Slashers,Radio,76.98,5.16,2.064,4,prod12753,s40,c281,loc40
prom12890,Sales Galore,Bulk Mail,142.45,2.58,0.8256,2,prod12753,s40,c959,loc40
prom12891,Dollar Cutters,Street Handout,131.46,3.87,1.7802,3,prod12753,s40,c2254,loc40
prom12892,Weekend Markdown,Sunday Paper,133.6,3.87,1.3545,3,prod12753,s40,c2427,loc40
prom12893,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,3.87,1.4706,3,prod12753,s40,c5065,loc40
prom12894,Weekend Markdown,"Daily Paper, Radio",69.63,3.7,1.591,2,prod12754,s40,c669,loc40
prom12895,Bye Bye Baby,Radio,90.58,7.4,3.034,4,prod12754,s40,c2332,loc40
prom12896,Pick Your Savings,In-Store Coupon,83.51,7.4,3.7,4,prod12754,s40,c5780,loc40
prom12897,Double Your Savings,Radio,94.43,7.4,3.478,4,prod12754,s40,c5886,loc40
prom12898,Sales Galore,Bulk Mail,142.45,5.55,2.6085,3,prod12754,s40,c12924,loc40
prom12899,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,5.31,1.6992,3,prod12756,s40,c2403,loc40
prom12900,Price Slashers,"Sunday Paper, Radio, TV",100.44,5.31,2.1771,3,prod12756,s40,c5038,loc40
prom12901,Bye Bye Baby,Radio,90.58,7.08,2.1948,4,prod12756,s40,c11635,loc40
prom12902,Weekend Markdown,"Daily Paper, Radio",69.63,8.55,3.3345,3,prod12757,s40,c303,loc40
prom12903,Two Day Sale,Radio,91.28,6.16,2.2792,4,prod12764,s40,c321,loc40
prom12904,Bye Bye Baby,Radio,90.58,4.62,1.5246,3,prod12764,s40,c321,loc40
prom12905,Dollar Cutters,Street Handout,131.46,10.88,3.3728,4,prod12769,s40,c2200,loc40
prom12906,Weekend Markdown,Sunday Paper,133.6,10.88,4.896,4,prod12769,s40,c2281,loc40
prom12907,Price Slashers,Radio,76.98,10.2,4.59,3,prod12784,s40,c5819,loc40
prom12908,Bye Bye Baby,Radio,90.58,6.8,2.72,2,prod12784,s40,c9802,loc40
prom12909,Savings Galore,Street Handout,138.53,13.6,5.168,4,prod12784,s40,c11735,loc40
prom12910,Weekend Markdown,"Daily Paper, Radio",69.63,7.89,2.6826,3,prod12786,s40,c671,loc40
prom12911,Weekend Markdown,"Daily Paper, Radio",69.63,10.52,3.9976,4,prod12786,s40,c2369,loc40
prom12912,Unbeatable Price Savers,Bulk Mail,66.78,7.89,3.7872,3,prod12786,s40,c2451,loc40
prom12913,Shelf Clearing Days,Radio,99.77,7.89,3.5505,3,prod12786,s40,c9258,loc40
prom12914,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,5.06,1.6192,2,prod12805,s40,c306,loc40
prom12915,Unbeatable Price Savers,Bulk Mail,66.78,7.59,3.6432,3,prod12805,s40,c2292,loc40
prom12916,Price Smashers,Product Attachment,138.23,7.59,3.795,3,prod12805,s40,c2431,loc40
prom12917,Big Time Savings,In-Store Coupon,135.8,10.12,4.4528,4,prod12805,s40,c12902,loc40
prom12918,Super Savers,In-Store Coupon,134.66,1.76,0.7568,2,prod12818,s40,c50,loc40
prom12919,Sales Galore,Bulk Mail,142.45,2.64,1.1616,3,prod12818,s40,c939,loc40
prom12920,Bye Bye Baby,Radio,90.58,3.52,1.3024,4,prod12818,s40,c2486,loc40
prom12921,Shelf Clearing Days,Radio,99.77,2.64,0.8184,3,prod12818,s40,c8160,loc40
prom12922,Double Down Sale,Street Handout,59.19,13.56,5.424,4,prod12879,s40,c897,loc40
prom12923,Two Day Sale,Radio,91.28,6.78,3.1188,2,prod12879,s40,c2179,loc40
prom12924,Weekend Markdown,"Daily Paper, Radio",69.63,13.56,5.9664,4,prod12879,s40,c2369,loc40
prom12925,Unbeatable Price Savers,Bulk Mail,66.78,10.17,4.9833,3,prod12879,s40,c4452,loc40
prom12926,Double Your Savings,Radio,94.43,10.17,4.6782,3,prod12879,s40,c5886,loc40
prom12927,Weekend Markdown,"Daily Paper, Radio",69.63,3.87,1.548,3,prod13346,s40,c2190,loc40
prom12928,Two Day Sale,Radio,91.28,3.87,1.548,3,prod13346,s40,c2353,loc40
prom12929,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,5.44,1.904,2,prod13347,s40,c908,loc40
prom12930,Price Smashers,Product Attachment,138.23,8.16,3.5088,3,prod13347,s40,c2461,loc40
prom12931,Two Day Sale,Radio,91.28,1.1,0.539,2,prod13348,s40,c2347,loc40
prom12932,Two Day Sale,Radio,91.28,1.65,0.561,3,prod13348,s40,c5751,loc40
prom12933,Super Duper Savers,"Sunday Paper, Radio",80.0,2.75,1.375,5,prod13348,s40,c5837,loc40
prom12934,Price Smashers,Product Attachment,138.23,7.62,2.7432,2,prod13350,s40,c49,loc40
prom12935,Two Day Sale,Radio,91.28,11.43,3.6576,3,prod13350,s40,c308,loc40
prom12936,Super Savers,In-Store Coupon,134.66,19.05,8.1915,5,prod13350,s40,c903,loc40
prom12937,Weekend Markdown,"Daily Paper, Radio",69.63,11.43,4.8006,3,prod13350,s40,c2214,loc40
prom12938,Shelf Clearing Days,Radio,99.77,15.24,6.096,4,prod13350,s40,c13438,loc40
prom12939,Weekend Markdown,"Daily Paper, Radio",69.63,1.78,0.6942,2,prod13351,s40,c2190,loc40
prom12940,Dimes Off,"Daily Paper, Radio",131.58,1.78,0.7654,2,prod13351,s40,c2448,loc40
prom12941,Weekend Markdown,"Daily Paper, Radio",69.63,1.78,0.6586,2,prod13351,s40,c5790,loc40
prom12942,Weekend Markdown,Sunday Paper,133.6,10.24,5.0176,4,prod13352,s40,c51,loc40
prom12943,Weekend Markdown,"Daily Paper, Radio",69.63,10.24,3.4816,4,prod13352,s40,c286,loc40
prom12944,Big Promo,Cash Register Handout,123.88,7.68,2.8416,3,prod13352,s40,c317,loc40
prom12945,Weekend Markdown,"Daily Paper, Radio",69.63,7.68,3.2256,3,prod13352,s40,c671,loc40
prom12946,Two Day Sale,Radio,91.28,10.24,3.3792,4,prod13352,s40,c2212,loc40
prom12947,Super Savers,In-Store Coupon,134.66,7.68,3.5328,3,prod13352,s40,c2367,loc40
prom12948,Dollar Cutters,Street Handout,131.46,7.68,3.6096,3,prod13352,s40,c2392,loc40
prom12949,Best Savings,Street Handout,114.01,7.68,2.6112,3,prod13352,s40,c2401,loc40
prom12950,Big Time Savings,In-Store Coupon,135.8,11.31,4.7502,3,prod13353,s40,c8725,loc40
prom12951,Unbeatable Price Savers,Bulk Mail,66.78,2.52,0.9072,4,prod13359,s40,c2420,loc40
prom12952,Unbeatable Price Savers,Bulk Mail,66.78,1.89,0.7182,3,prod13359,s40,c11635,loc40
prom12953,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,1.89,0.9072,3,prod13359,s40,c13447,loc40
prom12954,Pick Your Savings,In-Store Coupon,83.51,3.16,1.264,2,prod13364,s40,c325,loc40
prom12955,Dimes Off,"Daily Paper, Radio",131.58,6.32,2.4016,4,prod13364,s40,c907,loc40
prom12956,Dollar Cutters,Street Handout,131.46,4.74,1.9434,3,prod13364,s40,c2408,loc40
prom12957,Weekend Markdown,"Daily Paper, Radio",69.63,11.36,4.7712,4,prod13382,s40,c2405,loc40
prom12958,Weekend Markdown,"Daily Paper, Radio",69.63,8.52,3.9192,3,prod13382,s40,c7745,loc40
prom12959,Double Down Sale,Street Handout,59.19,1.08,0.4104,2,prod13588,s40,c325,loc40
prom12960,Price Smashers,Product Attachment,138.23,1.62,0.7614,3,prod13588,s40,c2372,loc40
prom12961,Dimes Off,"Daily Paper, Radio",131.58,2.7,0.864,5,prod13588,s40,c2448,loc40
prom12962,Savings Galore,Street Handout,138.53,1.62,0.5184,3,prod13588,s40,c11088,loc40
prom12963,Big Promo,Cash Register Handout,123.88,1.08,0.3564,2,prod13588,s40,c13807,loc40
prom12964,Weekend Markdown,Sunday Paper,133.6,4.66,2.33,2,prod13589,s40,c2492,loc40
prom12965,Unbeatable Price Savers,Bulk Mail,66.78,4.66,2.1902,2,prod13589,s40,c5763,loc40
prom12966,Weekend Markdown,"Daily Paper, Radio",69.63,11.65,5.126,5,prod13589,s40,c7016,loc40
prom12967,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,6.99,3.2154,3,prod13589,s40,c13447,loc40
prom12968,Weekend Markdown,"Daily Paper, Radio",69.63,5.07,1.521,3,prod13590,s40,c13773,loc40
prom12969,Big Time Savings,In-Store Coupon,135.8,5.07,1.6731,3,prod13590,s40,c13810,loc40
prom12970,Bye Bye Baby,Radio,90.58,9.6,3.936,3,prod13591,s40,c2185,loc40
prom12971,Price Slashers,Radio,76.98,9.6,3.456,3,prod13591,s40,c2330,loc40
prom12972,Two Day Sale,Radio,91.28,9.6,4.8,3,prod13591,s40,c2485,loc40
prom12973,Two Day Sale,Radio,91.28,6.4,2.368,2,prod13591,s40,c4506,loc40
prom12974,Savings Galore,Street Handout,138.53,9.6,3.456,3,prod13591,s40,c11735,loc40
prom12975,Pick Your Savings,In-Store Coupon,83.51,7.47,2.8386,3,prod13592,s40,c938,loc40
prom12976,Dimes Off,"Daily Paper, Radio",131.58,7.47,2.3157,3,prod13592,s40,c6977,loc40
prom12977,Double Your Savings,Radio,94.43,9.96,4.98,4,prod13592,s40,c8135,loc40
prom12978,Two Day Sale,Radio,91.28,6.99,2.796,3,prod13593,s40,c920,loc40
prom12979,Double Your Savings,Radio,94.43,6.99,2.2368,3,prod13593,s40,c2351,loc40
prom12980,Pick Your Savings,In-Store Coupon,83.51,6.99,2.2368,3,prod13593,s40,c2419,loc40
prom12981,Price Slashers,"Sunday Paper, Radio, TV",100.44,5.72,2.1164,4,prod13595,s40,c47,loc40
prom12982,Double Your Savings,Radio,94.43,7.15,3.146,5,prod13595,s40,c307,loc40
prom12983,Double Your Savings,Radio,94.43,4.29,1.4157,3,prod13595,s40,c924,loc40
prom12984,Price Smashers,Product Attachment,138.23,5.72,2.3452,4,prod13595,s40,c2385,loc40
prom12985,Big Promo,Cash Register Handout,123.88,5.72,2.0592,4,prod13595,s40,c5835,loc40
prom12986,Two Day Sale,Radio,91.28,4.29,1.4157,3,prod13595,s40,c6993,loc40
prom12987,Big Time Savings,In-Store Coupon,135.8,2.36,1.18,4,prod13597,s40,c2435,loc40
prom12988,Weekend Markdown,"Daily Paper, Radio",69.63,9.51,4.3746,3,prod13598,s40,c300,loc40
prom12989,Big Promo,Cash Register Handout,123.88,9.51,4.4697,3,prod13598,s40,c940,loc40
prom12990,Price Slashers,"Sunday Paper, Radio, TV",100.44,6.34,2.9164,2,prod13598,s40,c2220,loc40
prom12991,Price Smashers,Product Attachment,138.23,9.51,2.9481,3,prod13598,s40,c2324,loc40
prom12992,Big Promo,Cash Register Handout,123.88,12.68,4.5648,4,prod13598,s40,c9841,loc40
prom12993,Dollar Cutters,"Daily Paper, Radio, TV",144.18,12.68,5.4524,4,prod13598,s40,c13778,loc40
prom12994,Sales Galore,Bulk Mail,142.45,10.6,4.346,4,prod13601,s40,c668,loc40
prom12995,Super Duper Savers,"Sunday Paper, Radio",80.0,7.95,2.9415,3,prod13601,s40,c927,loc40
prom12996,Weekend Markdown,"Daily Paper, Radio",69.63,7.95,3.8955,3,prod13601,s40,c2283,loc40
prom12997,Unbeatable Price Savers,Bulk Mail,66.78,5.3,1.855,2,prod13601,s40,c2299,loc40
prom12998,Double Your Savings,Radio,94.43,5.3,1.802,2,prod13601,s40,c11685,loc40
prom12999,Two Day Sale,Radio,91.28,5.9,2.065,2,prod13602,s40,c952,loc40
prom13000,Weekend Markdown,"Daily Paper, Radio",69.63,8.85,3.8055,3,prod13602,s40,c9204,loc40
prom13001,Weekend Markdown,"Daily Paper, Radio",69.63,7.23,3.5427,3,prod13603,s40,c303,loc40
prom13002,Price Slashers,Radio,76.98,12.05,4.82,5,prod13603,s40,c2374,loc40
prom13003,Pick Your Savings,In-Store Coupon,83.51,7.23,2.6028,3,prod13603,s40,c5784,loc40
prom13004,Shelf Clearing Days,Radio,99.77,7.23,2.8197,3,prod13603,s40,c5852,loc40
prom13005,Bye Bye Baby,Radio,90.58,5.52,2.1528,2,prod13605,s40,c2185,loc40
prom13006,Price Smashers,Product Attachment,138.23,8.28,4.0572,3,prod13605,s40,c6911,loc40
prom13007,Two Day Sale,Radio,91.28,4.71,1.4601,3,prod13608,s40,c2341,loc40
prom13008,Dollar Cutters,Street Handout,131.46,4.71,1.5072,3,prod13608,s40,c2390,loc40
prom13009,Big Promo,Cash Register Handout,123.88,3.14,1.1304,2,prod13608,s40,c4509,loc40
prom13010,Two Day Sale,Radio,91.28,3.14,1.4444,2,prod13608,s40,c13447,loc40
prom13011,Two Day Sale,Radio,91.28,10.96,5.3704,4,prod13610,s40,c281,loc40
prom13012,Weekend Markdown,"Daily Paper, Radio",69.63,10.96,5.1512,4,prod13610,s40,c13773,loc40
prom13013,Sales Galore,Bulk Mail,142.45,8.22,2.7126,3,prod13610,s40,c13806,loc40
prom13014,Big Time Savings,In-Store Coupon,135.8,8.82,4.3218,3,prod13612,s40,c43,loc40
prom13015,Price Slashers,"Sunday Paper, Radio, TV",100.44,8.82,2.646,3,prod13612,s40,c2220,loc40
prom13016,Double Down Sale,Street Handout,59.19,5.88,2.2932,2,prod13612,s40,c4498,loc40
prom13017,Super Duper Savers,"Sunday Paper, Radio",80.0,5.88,1.9404,2,prod13612,s40,c6949,loc40
prom13018,Best Savings,Street Handout,114.01,5.88,2.646,2,prod13612,s40,c13772,loc40
prom13019,Double Down Sale,Street Handout,59.19,2.16,0.6696,3,prod13613,s40,c56,loc40
prom13020,Price Slashers,Radio,76.98,1.44,0.5472,2,prod13613,s40,c330,loc40
prom13021,Weekend Markdown,"Daily Paper, Radio",69.63,2.88,1.3536,4,prod13613,s40,c2424,loc40
prom13022,Weekend Markdown,"Daily Paper, Radio",69.63,2.88,1.1232,4,prod13613,s40,c4465,loc40
prom13023,Super Savers,In-Store Coupon,134.66,5.5,2.09,2,prod13631,s40,c318,loc40
prom13024,Pick Your Savings,In-Store Coupon,83.51,5.5,2.31,2,prod13631,s40,c13744,loc40
prom13025,Two Day Sale,Radio,91.28,6.24,2.9328,4,prod13639,s40,c2201,loc40
prom13026,Weekend Markdown,"Daily Paper, Radio",69.63,4.68,1.7316,3,prod13639,s40,c2303,loc40
prom13027,Super Savers,In-Store Coupon,134.66,6.24,2.9328,4,prod13639,s40,c6898,loc40
prom13028,Unbeatable Price Savers,Bulk Mail,66.78,6.24,2.8704,4,prod13639,s40,c11635,loc40
prom13029,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,14.08,6.7584,4,prod13643,s40,c5839,loc40
prom13030,Two Day Sale,Radio,91.28,5.61,2.4123,3,prod14120,s40,c2154,loc40
prom13031,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,7.48,2.3188,4,prod14120,s40,c5804,loc40
prom13032,Dollar Cutters,"Daily Paper, Radio, TV",144.18,3.74,1.496,2,prod14120,s40,c6910,loc40
prom13033,Pick Your Savings,In-Store Coupon,83.51,7.48,2.7676,4,prod14120,s40,c14272,loc40
prom13034,Two Day Sale,Radio,91.28,5.61,2.3562,3,prod14120,s40,c14317,loc40
prom13035,Price Slashers,Radio,76.98,3.0,1.29,2,prod14122,s40,c41,loc40
prom13036,Weekend Markdown,"Daily Paper, Radio",69.63,6.0,2.4,4,prod14122,s40,c901,loc40
prom13037,Big Promo,Cash Register Handout,123.88,3.0,0.99,2,prod14122,s40,c2163,loc40
prom13038,Sales Galore,"Daily Paper, Radio, TV",145.41,4.5,2.16,3,prod14122,s40,c2404,loc40
prom13039,Two Day Sale,Radio,91.28,8.1,3.159,3,prod14123,s40,c43,loc40
prom13040,Savings Galore,Street Handout,138.53,5.4,1.728,2,prod14123,s40,c281,loc40
prom13041,Price Slashers,Radio,76.98,8.1,2.511,3,prod14123,s40,c2256,loc40
prom13042,Price Smashers,Product Attachment,138.23,8.1,2.592,3,prod14123,s40,c2387,loc40
prom13043,Two Day Sale,Radio,91.28,10.8,3.78,4,prod14123,s40,c4492,loc40
prom13044,Big Time Savings,In-Store Coupon,135.8,8.1,2.916,3,prod14123,s40,c5062,loc40
prom13045,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,10.8,5.184,4,prod14123,s40,c5816,loc40
prom13046,Two Day Sale,Radio,91.28,9.72,3.2076,3,prod14125,s40,c333,loc40
prom13047,Big Promo,Cash Register Handout,123.88,6.48,2.592,2,prod14125,s40,c2171,loc40
prom13048,Price Slashers,"Sunday Paper, Radio, TV",100.44,6.48,2.916,2,prod14125,s40,c5850,loc40
prom13049,Unbeatable Price Savers,Bulk Mail,66.78,9.72,3.6936,3,prod14125,s40,c10369,loc40
prom13050,Double Your Savings,Radio,94.43,4.52,1.4464,2,prod14126,s40,c51,loc40
prom13051,Unbeatable Price Savers,Bulk Mail,66.78,6.78,2.4408,3,prod14126,s40,c14286,loc40
prom13052,Savings Galore,Street Handout,138.53,4.52,1.9436,2,prod14126,s40,c14320,loc40
prom13053,Big Time Savings,In-Store Coupon,135.8,1.92,0.9024,3,prod14128,s40,c43,loc40
prom13054,Sales Galore,"Daily Paper, Radio, TV",145.41,1.92,0.6144,3,prod14128,s40,c5877,loc40
prom13055,Savings Galore,Street Handout,138.53,5.52,2.0976,2,prod14129,s40,c932,loc40
prom13056,Unbeatable Price Savers,Bulk Mail,66.78,1.77,0.6549,3,prod14133,s40,c2338,loc40
prom13057,Dollar Cutters,"Daily Paper, Radio, TV",144.18,11.49,4.3662,3,prod14136,s40,c14313,loc40
prom13058,Weekend Markdown,"Daily Paper, Radio",69.63,14.75,7.2275,5,prod14137,s40,c286,loc40
prom13059,Dollar Cutters,Street Handout,131.46,5.9,2.124,2,prod14137,s40,c925,loc40
prom13060,Pick Your Savings,In-Store Coupon,83.51,5.48,1.8632,4,prod14138,s40,c321,loc40
prom13061,Pick Your Savings,In-Store Coupon,83.51,4.11,1.4385,3,prod14138,s40,c325,loc40
prom13062,Dollar Cutters,Street Handout,131.46,2.74,1.1234,2,prod14138,s40,c906,loc40
prom13063,Weekend Markdown,"Daily Paper, Radio",69.63,5.48,2.466,4,prod14138,s40,c7720,loc40
prom13064,Best Savings,Street Handout,114.01,2.74,1.1508,2,prod14138,s40,c8718,loc40
prom13065,Savings Galore,Street Handout,138.53,10.6,3.392,4,prod14139,s40,c304,loc40
prom13066,Big Time Savings,In-Store Coupon,135.8,10.6,4.346,4,prod14139,s40,c2428,loc40
prom13067,Savings Galore,Street Handout,138.53,10.6,4.664,4,prod14139,s40,c10344,loc40
prom13068,Super Duper Savers,"Sunday Paper, Radio",80.0,7.95,3.657,3,prod14139,s40,c14309,loc40
prom13069,Two Day Sale,Radio,91.28,6.98,2.792,2,prod14142,s40,c2317,loc40
prom13070,Double Your Savings,Radio,94.43,10.47,4.8162,3,prod14142,s40,c2379,loc40
prom13071,Unbeatable Price Savers,Bulk Mail,66.78,10.47,4.7115,3,prod14142,s40,c4452,loc40
prom13072,Weekend Markdown,"Daily Paper, Radio",69.63,6.98,2.6524,2,prod14142,s40,c10717,loc40
prom13073,Big Time Savings,In-Store Coupon,135.8,5.76,2.8224,2,prod14145,s40,c926,loc40
prom13074,Unbeatable Price Savers,"Daily Paper, Radio, TV",137.77,8.64,3.8016,3,prod14145,s40,c5792,loc40
prom13075,Price Slashers,"Sunday Paper, Radio, TV",100.44,11.52,3.456,4,prod14145,s40,c14273,loc40
prom13076,Double Down Sale,Street Handout,59.19,6.72,2.7552,3,prod14155,s40,c288,loc40
prom13077,Double Your Savings,Radio,94.43,6.72,2.1504,3,prod14155,s40,c2327,loc40
prom13078,Sales Galore,"Daily Paper, Radio, TV",145.41,6.26,2.3788,2,prod14158,s40,c2404,loc40
prom13079,Dollar Cutters,Street Handout,131.46,9.39,3.5682,3,prod14158,s40,c11054,loc40
prom13080,Weekend Markdown,"Daily Paper, Radio",69.63,9.39,3.2865,3,prod14158,s40,c14267,loc40
prom13081,Weekend Markdown,"Daily Paper, Radio",69.63,15.48,5.418,4,prod14162,s40,c959,loc40
prom13082,Weekend Markdown,"Daily Paper, Radio",69.63,15.48,7.2756,4,prod14162,s40,c2404,loc40
prom13083,Unbeatable Price Savers,Bulk Mail,66.78,11.07,4.428,3,prod14168,s40,c2442,loc40
prom13084,Big Time Savings,In-Store Coupon,135.8,14.2,4.686,5,prod14589,s40,c2420,loc40
prom13085,Weekend Markdown,"Daily Paper, Radio",69.63,8.52,3.408,3,prod14589,s40,c13773,loc40
prom13086,Best Savings,Street Handout,114.01,7.68,2.9952,4,prod14590,s40,c2309,loc40
prom13087,Big Promo,Cash Register Handout,123.88,7.68,2.304,4,prod14590,s40,c4495,loc40
prom13088,Price Slashers,"Sunday Paper, Radio, TV",100.44,7.68,3.2256,4,prod14590,s40,c14878,loc40
prom13089,Dollar Cutters,Street Handout,131.46,6.44,2.7692,4,prod14592,s40,c299,loc40
prom13090,Price Smashers,Product Attachment,138.23,4.83,1.7871,3,prod14592,s40,c665,loc40
