,marital_status,gender,total_children,education,member_card,occupation,houseowner,avg_cars_at_home_approx,avg_yearly_income,num_children_at_home,store_city,store_state,media_type,cost,promotion_name,store_sales_in_millions
2421,1,1,3.0,1,1,1,0,3.0,30000,0.0,7,2,8,114.01,1,11.0
2422,1,1,5.0,0,1,3,1,3.0,130000,0.0,7,2,0,66.78,45,8.25
2423,1,1,1.0,0,1,2,1,1.0,50000,0.0,7,2,3,69.63,47,12.68
2424,1,0,2.0,3,1,3,0,3.0,50000,0.0,7,2,3,69.63,47,8.79
2425,0,1,1.0,0,0,2,0,0.0,10000,0.0,7,2,3,69.63,47,2.34
2426,0,0,1.0,1,1,1,1,3.0,50000,0.0,7,2,7,94.43,12,8.67
2427,1,1,1.0,1,1,1,1,1.0,30000,0.0,7,2,9,133.6,47,3.6
2428,1,0,2.0,0,1,1,0,2.0,30000,0.0,7,2,4,137.77,45,1.46
2429,1,0,2.0,0,1,1,0,2.0,30000,0.0,7,2,4,137.77,45,2.44
2430,1,1,5.0,0,0,2,0,0.0,10000,0.0,7,2,3,69.63,47,7.74
2431,0,0,3.0,0,2,1,0,2.0,50000,2.0,7,2,6,138.23,28,2.22
2432,0,0,3.0,0,2,1,0,2.0,50000,2.0,7,2,8,131.46,9,5.13
2433,0,0,1.0,1,1,2,1,3.0,30000,1.0,7,2,10,80.0,38,3.6
2434,0,1,4.0,0,3,1,1,3.0,50000,3.0,7,2,8,114.01,1,1.56
2435,0,1,4.0,0,3,2,1,4.0,30000,4.0,7,2,5,135.8,4,2.79
2436,0,0,4.0,3,3,3,1,3.0,70000,4.0,7,2,7,91.28,43,12.9
2437,1,0,5.0,0,0,1,0,2.0,10000,0.0,7,2,0,142.45,32,11.55
2438,0,1,2.0,0,0,2,1,2.0,10000,0.0,7,2,8,138.53,35,9.78
2439,0,1,2.0,0,0,2,1,2.0,10000,0.0,7,2,0,66.78,45,1.38
2440,0,1,2.0,0,0,2,1,2.0,10000,0.0,7,2,0,66.78,45,9.51
2441,0,1,3.0,1,1,4,0,3.0,130000,2.0,7,2,5,83.51,23,10.26
2442,0,0,4.0,0,0,1,1,1.0,10000,4.0,7,2,0,66.78,45,2.68
2443,1,0,2.0,2,2,4,0,4.0,30000,0.0,7,2,3,69.63,47,6.63
2444,1,0,2.0,2,2,4,0,4.0,30000,0.0,7,2,3,69.63,47,4.36
2445,1,0,2.0,4,1,3,0,2.0,70000,0.0,7,2,9,133.6,47,6.54
2446,1,0,2.0,4,1,4,0,3.0,70000,0.0,7,2,0,66.78,45,2.52
2447,0,1,0.0,1,0,2,1,4.0,30000,0.0,7,2,3,69.63,47,4.8
2448,0,0,5.0,3,1,3,1,4.0,50000,1.0,7,2,3,131.58,8,3.6
2449,1,1,5.0,3,1,4,0,4.0,70000,0.0,7,2,7,76.98,27,6.69
2450,1,1,5.0,3,1,4,0,4.0,70000,0.0,7,2,7,76.98,27,6.84
2451,1,1,5.0,1,3,2,1,1.0,30000,0.0,7,2,0,66.78,45,11.56
2452,1,1,5.0,1,3,2,1,1.0,30000,0.0,7,2,0,66.78,45,6.63
2453,1,1,5.0,1,3,2,1,1.0,30000,0.0,7,2,0,66.78,45,5.31
2454,1,1,5.0,1,3,2,1,1.0,30000,0.0,7,2,3,69.63,47,8.64
2455,1,1,5.0,1,3,2,1,1.0,30000,0.0,7,2,3,69.63,47,10.36
2456,1,1,5.0,1,3,2,1,1.0,30000,0.0,7,2,0,66.78,45,5.82
2457,0,1,1.0,1,1,2,1,3.0,30000,1.0,7,2,4,144.18,9,3.46
2458,1,1,0.0,0,0,1,1,2.0,10000,0.0,7,2,8,138.53,35,6.54
2459,1,1,4.0,1,1,4,1,1.0,130000,0.0,7,2,0,66.78,45,5.28
2460,0,0,1.0,0,1,3,1,3.0,90000,1.0,7,2,5,83.51,23,3.51
2461,1,1,3.0,3,2,4,0,3.0,50000,0.0,7,2,6,138.23,28,2.88
2462,1,1,3.0,3,2,4,0,3.0,50000,0.0,7,2,6,138.23,28,12.68
2463,1,1,2.0,3,1,3,0,1.0,70000,0.0,7,2,8,114.01,1,11.55
2464,1,1,2.0,3,1,3,0,1.0,70000,0.0,7,2,8,131.46,9,2.76
2465,1,1,2.0,3,1,3,0,1.0,70000,0.0,7,2,3,69.63,47,3.68
2466,0,0,1.0,3,1,4,1,3.0,50000,0.0,7,2,0,66.78,45,5.24
2467,0,0,1.0,1,1,3,1,2.0,130000,0.0,7,2,7,91.28,43,8.72
2468,1,1,2.0,1,1,1,0,3.0,30000,0.0,7,2,8,138.53,35,5.16
2469,0,0,1.0,0,0,1,1,0.0,10000,0.0,7,2,1,123.88,2,5.49
2470,0,0,1.0,1,2,1,0,2.0,30000,0.0,7,2,3,69.63,47,10.92
2471,0,0,1.0,1,2,1,0,2.0,30000,0.0,7,2,3,69.63,47,10.2
2472,1,0,1.0,1,1,2,0,3.0,50000,0.0,7,2,0,66.78,45,8.85
2473,1,0,1.0,1,1,2,0,3.0,50000,0.0,7,2,0,66.78,45,7.89
2474,1,0,1.0,1,1,2,0,3.0,50000,0.0,7,2,0,66.78,45,5.8
2475,0,0,3.0,3,1,3,1,2.0,50000,0.0,7,2,0,66.78,45,9.6
2476,1,1,3.0,1,0,2,0,2.0,50000,0.0,7,2,0,66.78,45,5.7
2477,1,0,1.0,3,1,3,1,4.0,50000,0.0,7,2,8,114.01,1,2.9
2478,0,1,2.0,2,1,3,1,2.0,30000,1.0,7,2,5,83.51,23,2.92
2479,0,1,0.0,1,1,4,1,2.0,70000,0.0,7,2,6,138.23,28,8.92
2480,0,0,2.0,0,0,2,0,1.0,10000,2.0,7,2,3,69.63,47,8.49
2481,0,0,2.0,0,0,2,0,1.0,10000,2.0,7,2,8,138.53,35,1.46
2482,0,0,4.0,1,3,2,1,3.0,30000,3.0,7,2,7,94.43,12,8.46
2483,0,1,1.0,1,1,1,1,4.0,30000,0.0,7,2,11,100.44,27,3.36
2484,0,1,2.0,4,1,3,1,3.0,70000,1.0,7,2,8,131.46,9,2.52
2485,0,0,4.0,3,3,3,1,2.0,50000,3.0,7,2,7,91.28,43,6.28
2486,0,1,0.0,0,2,3,1,1.0,90000,0.0,7,2,7,90.58,5,8.52
2487,1,1,1.0,1,3,1,0,1.0,30000,0.0,7,2,10,80.0,38,5.22
2488,1,1,1.0,1,3,1,0,4.0,30000,0.0,7,2,0,66.78,45,4.17
2489,0,0,1.0,2,2,3,1,2.0,150000,1.0,7,2,3,69.63,47,4.29
2490,0,0,1.0,2,2,3,1,2.0,150000,1.0,7,2,8,138.53,35,8.52
2491,1,0,1.0,0,0,1,1,1.0,10000,0.0,7,2,5,134.66,39,7.95
2492,1,0,0.0,1,1,4,1,2.0,90000,0.0,7,2,9,133.6,47,7.08
2493,1,0,0.0,1,1,4,1,2.0,90000,0.0,7,2,9,133.6,47,7.65
2494,0,0,1.0,0,1,1,1,3.0,30000,1.0,7,2,0,66.78,45,2.28
2495,1,1,2.0,1,3,1,0,4.0,30000,0.0,7,2,7,90.58,5,6.34
2496,0,1,0.0,0,2,2,1,1.0,30000,0.0,7,2,5,134.66,39,7.76
2497,0,0,1.0,3,2,3,1,2.0,50000,1.0,7,2,3,69.63,47,7.2
2498,1,0,4.0,1,3,2,1,2.0,30000,0.0,7,2,7,91.28,43,6.57
2499,0,0,4.0,1,3,3,1,3.0,150000,3.0,8,2,4,57.52,44,10.08
2500,0,0,4.0,1,3,3,1,3.0,150000,3.0,8,2,8,97.45,15,1.48
2501,0,0,4.0,1,3,3,1,3.0,150000,3.0,8,2,8,133.42,16,13.04
2502,0,0,4.0,1,3,3,1,3.0,150000,3.0,8,2,0,116.74,31,3.65
2503,0,0,4.0,1,3,3,1,3.0,150000,3.0,8,2,4,57.52,44,3.42
2504,0,0,4.0,1,3,3,1,3.0,150000,3.0,8,2,4,57.52,44,8.55
2505,0,0,4.0,1,3,3,1,3.0,150000,3.0,8,2,5,93.07,22,11.73
2506,0,1,4.0,1,3,2,1,3.0,30000,4.0,8,2,1,95.21,29,7.32
2507,0,1,4.0,1,3,2,1,3.0,30000,4.0,8,2,4,57.52,44,7.74
2508,0,1,4.0,1,3,2,1,3.0,30000,4.0,8,2,10,136.57,35,15.64
2509,0,1,4.0,1,3,2,1,3.0,30000,4.0,8,2,4,89.37,33,8.79
2510,1,0,0.0,3,1,3,1,1.0,50000,0.0,8,2,0,116.74,31,10.02
2511,1,0,0.0,3,1,3,1,1.0,50000,0.0,8,2,0,116.74,31,5.94
2512,1,0,0.0,3,1,3,1,1.0,50000,0.0,8,2,3,114.6,29,11.73
2513,0,0,2.0,1,1,2,1,4.0,30000,0.0,8,2,0,116.74,31,7.92
2514,0,0,2.0,1,1,2,1,4.0,30000,0.0,8,2,4,89.37,33,6.81
2515,0,0,2.0,1,1,2,1,4.0,30000,0.0,8,2,5,93.07,22,2.9
2516,0,0,2.0,1,1,2,1,4.0,30000,0.0,8,2,4,89.37,33,13.8
2517,0,0,2.0,1,1,2,1,4.0,30000,0.0,8,2,5,93.07,22,10.32
2518,0,0,2.0,1,1,2,1,4.0,30000,0.0,8,2,4,89.37,33,11.73
2519,0,1,3.0,1,3,1,1,2.0,30000,3.0,8,2,4,57.52,44,2.28
2520,0,1,3.0,1,3,1,1,2.0,30000,3.0,8,2,2,100.91,38,11.05
2521,0,1,3.0,1,3,1,1,2.0,30000,3.0,8,2,0,116.74,31,2.22
2522,0,1,3.0,1,3,1,1,2.0,30000,3.0,8,2,10,64.99,39,13.08
2523,0,1,3.0,1,3,1,1,2.0,30000,3.0,8,2,4,100.55,15,8.64
2524,0,1,3.0,1,3,1,1,2.0,30000,3.0,8,2,5,93.07,22,8.68
2525,0,1,3.0,1,3,1,1,2.0,30000,3.0,8,2,5,93.07,22,6.08
2526,0,1,3.0,1,3,1,1,2.0,30000,3.0,8,2,7,98.52,2,5.19
2527,0,1,3.0,1,3,1,1,2.0,30000,3.0,8,2,0,116.74,31,10.74
2528,0,0,1.0,3,1,3,1,2.0,70000,1.0,8,2,8,97.45,15,3.68
2529,0,0,1.0,3,1,3,1,2.0,70000,1.0,8,2,4,100.55,15,5.52
2530,0,0,1.0,3,1,3,1,2.0,70000,1.0,8,2,4,89.37,33,10.88
2531,0,0,1.0,3,1,3,1,2.0,70000,1.0,8,2,4,57.52,44,8.88
2532,0,0,1.0,3,1,3,1,2.0,70000,1.0,8,2,4,57.52,44,5.13
2533,0,0,1.0,3,1,3,1,2.0,70000,1.0,8,2,8,97.45,15,15.64
2534,0,0,3.0,3,1,4,0,4.0,50000,2.0,8,2,8,97.45,15,2.76
2535,0,0,3.0,3,1,4,0,4.0,50000,2.0,8,2,2,100.91,38,5.49
2536,0,0,3.0,3,1,4,0,4.0,50000,2.0,8,2,4,57.52,44,4.34
2537,0,0,3.0,3,1,4,0,4.0,50000,2.0,8,2,0,106.66,42,13.8
2538,0,0,2.0,3,1,4,1,2.0,30000,2.0,8,2,5,59.4,3,5.66
2539,0,0,2.0,3,1,4,1,2.0,30000,2.0,8,2,5,59.4,3,8.84
2540,0,0,2.0,3,1,4,1,2.0,30000,2.0,8,2,0,116.74,31,7.95
2541,0,0,2.0,3,1,4,1,2.0,30000,2.0,8,2,5,59.4,3,10.35
2542,0,0,2.0,3,1,4,1,2.0,30000,2.0,8,2,0,116.74,31,3.96
2543,1,1,1.0,0,0,2,1,0.0,10000,0.0,8,2,0,116.74,31,5.78
2544,1,1,1.0,0,0,2,1,0.0,10000,0.0,8,2,10,136.57,35,5.62
2545,1,1,1.0,0,0,2,1,0.0,10000,0.0,8,2,8,133.42,16,6.69
2546,1,1,1.0,0,0,2,1,0.0,10000,0.0,8,2,3,62.67,11,6.64
2547,1,1,4.0,4,1,3,0,3.0,70000,0.0,8,2,8,133.42,16,2.28
2548,1,1,4.0,4,1,3,0,3.0,70000,0.0,8,2,0,106.66,42,5.13
2549,1,1,4.0,4,1,3,0,3.0,70000,0.0,8,2,4,57.52,44,13.36
2550,1,1,4.0,4,1,3,0,3.0,70000,0.0,8,2,4,57.52,44,5.5
2551,1,1,4.0,4,1,3,0,3.0,70000,0.0,8,2,4,57.52,44,4.11
2552,1,1,4.0,4,1,3,0,3.0,70000,0.0,8,2,8,133.42,16,6.64
2553,1,1,4.0,4,1,3,0,3.0,70000,0.0,8,2,4,57.52,44,14.2
2554,1,0,2.0,0,0,2,0,1.0,10000,0.0,8,2,1,95.21,29,8.84
2555,1,0,2.0,0,0,2,0,1.0,10000,0.0,8,2,8,133.42,16,8.13
2556,1,0,2.0,0,0,2,0,1.0,10000,0.0,8,2,4,100.55,15,10.84
2557,1,0,2.0,0,0,2,0,1.0,10000,0.0,8,2,1,95.21,29,6.92
2558,1,0,2.0,0,0,2,0,1.0,10000,0.0,8,2,11,79.95,46,9.96
2559,1,1,4.0,1,1,1,0,1.0,30000,0.0,8,2,5,59.4,3,16.8
2560,1,1,4.0,1,1,1,0,1.0,30000,0.0,8,2,0,106.66,42,8.25
2561,1,1,4.0,1,1,1,0,1.0,30000,0.0,8,2,0,86.42,44,11.32
2562,1,1,4.0,1,1,1,0,1.0,30000,0.0,8,2,0,116.74,31,5.22
2563,1,1,4.0,1,1,1,0,1.0,30000,0.0,8,2,10,64.99,39,6.6
2564,1,1,4.0,1,1,1,0,1.0,30000,0.0,8,2,7,98.52,2,1.68
2565,1,1,4.0,1,1,1,0,1.0,30000,0.0,8,2,0,106.66,42,11.55
2566,1,1,4.0,1,1,1,0,1.0,30000,0.0,8,2,11,79.95,46,14.1
2567,0,0,3.0,2,3,3,1,3.0,30000,3.0,8,2,8,133.42,16,3.6
2568,0,0,3.0,2,3,3,1,3.0,30000,3.0,8,2,11,135.5,9,2.88
2569,0,0,3.0,2,3,3,1,3.0,30000,3.0,8,2,11,135.5,9,5.48
2570,0,0,3.0,2,3,3,1,3.0,30000,3.0,8,2,8,97.45,15,3.66
2571,1,0,5.0,1,3,2,1,4.0,30000,0.0,8,2,2,100.91,38,4.65
2572,1,0,5.0,1,3,2,1,4.0,30000,0.0,8,2,2,100.91,38,5.19
2573,1,0,5.0,1,3,2,1,4.0,30000,0.0,8,2,2,100.91,38,5.64
2574,0,1,2.0,0,1,1,0,4.0,50000,1.0,8,2,4,57.52,44,3.93
2575,0,1,2.0,0,1,1,0,4.0,50000,1.0,8,2,5,93.07,22,5.31
2576,0,1,2.0,0,1,1,0,4.0,50000,1.0,8,2,4,57.52,44,7.65
2577,0,1,2.0,0,1,1,0,4.0,50000,1.0,8,2,5,93.07,22,10.26
2578,0,0,4.0,0,0,2,1,1.0,10000,4.0,8,2,11,79.95,46,6.69
2579,0,0,4.0,0,0,2,1,1.0,10000,4.0,8,2,10,64.99,39,11.56
2580,0,0,4.0,0,0,2,1,1.0,10000,4.0,8,2,8,97.45,15,13.0
2581,0,0,4.0,0,0,2,1,1.0,10000,4.0,8,2,8,133.42,16,15.44
2582,0,0,4.0,0,0,2,1,1.0,10000,4.0,8,2,4,89.37,33,10.32
2583,0,1,3.0,0,1,2,1,1.0,10000,3.0,8,2,4,57.52,44,2.2
2584,0,1,3.0,0,1,2,1,1.0,10000,3.0,8,2,8,133.42,16,6.96
2585,0,1,3.0,0,1,2,1,1.0,10000,3.0,8,2,4,57.52,44,3.42
2586,0,1,3.0,0,1,2,1,1.0,10000,3.0,8,2,4,57.52,44,5.8
2587,0,0,4.0,1,3,2,0,2.0,30000,3.0,8,2,4,89.37,33,10.88
2588,0,0,4.0,1,3,2,0,2.0,30000,3.0,8,2,5,93.07,22,8.85
2589,0,0,4.0,1,3,2,0,2.0,30000,3.0,8,2,10,136.57,35,5.13
2590,0,0,4.0,1,3,2,0,2.0,30000,3.0,8,2,4,89.37,33,3.62
2591,1,0,4.0,1,1,1,1,2.0,30000,0.0,8,2,11,79.95,46,10.52
2592,1,0,4.0,1,1,1,1,2.0,30000,0.0,8,2,2,100.91,38,9.64
2593,1,1,2.0,1,2,1,0,2.0,30000,0.0,8,2,10,136.57,35,6.84
2594,1,1,2.0,1,2,1,0,2.0,30000,0.0,8,2,4,57.52,44,1.92
2595,1,1,2.0,1,2,1,0,2.0,30000,0.0,8,2,4,100.55,15,7.02
2596,1,1,2.0,1,2,1,0,2.0,30000,0.0,8,2,8,97.45,15,4.95
2597,1,1,2.0,1,2,1,0,2.0,30000,0.0,8,2,0,116.74,31,4.65
2598,0,1,3.0,3,3,3,1,4.0,110000,3.0,8,2,10,64.99,39,2.52
2599,0,1,3.0,3,3,3,1,4.0,110000,3.0,8,2,4,57.52,44,5.56
2600,0,1,3.0,0,1,1,0,2.0,30000,1.0,8,2,11,135.5,9,13.15
2601,0,1,3.0,0,1,1,0,2.0,30000,1.0,8,2,11,79.95,46,14.04
2602,0,1,3.0,0,1,1,0,2.0,30000,1.0,8,2,0,116.74,31,9.48
2603,0,1,3.0,0,1,1,0,2.0,30000,1.0,8,2,5,93.07,22,18.7
2604,0,1,3.0,0,1,1,0,2.0,30000,1.0,8,2,7,98.52,2,7.16
2605,0,0,3.0,4,1,4,1,4.0,130000,1.0,8,2,2,100.91,38,10.92
2606,0,0,3.0,4,1,4,1,4.0,130000,1.0,8,2,5,59.4,3,7.65
2607,0,0,3.0,4,1,4,1,4.0,130000,1.0,8,2,5,59.4,3,4.11
2608,0,0,3.0,4,1,4,1,4.0,130000,1.0,8,2,10,136.57,35,9.72
2609,0,0,3.0,4,1,4,1,4.0,130000,1.0,8,2,5,59.4,3,4.96
2610,0,0,3.0,4,1,4,1,4.0,130000,1.0,8,2,2,100.91,38,9.96
2611,1,0,4.0,0,0,1,0,1.0,10000,0.0,8,2,5,93.07,22,8.84
2612,1,0,4.0,0,0,1,0,1.0,10000,0.0,8,2,3,62.67,11,5.8
2613,1,0,4.0,0,0,1,0,1.0,10000,0.0,8,2,10,136.57,35,3.99
2614,1,0,4.0,0,0,1,0,1.0,10000,0.0,8,2,3,62.67,11,7.84
2615,1,0,4.0,0,0,1,0,1.0,10000,0.0,8,2,10,136.57,35,7.8
2616,1,0,4.0,0,0,1,0,1.0,10000,0.0,8,2,2,100.91,38,3.48
2617,1,0,4.0,0,0,1,0,1.0,10000,0.0,8,2,2,100.91,38,4.96
2618,1,1,0.0,3,1,3,1,2.0,70000,0.0,8,2,11,79.95,46,5.5
2619,1,1,0.0,3,1,3,1,2.0,70000,0.0,8,2,3,114.6,29,2.76
2620,1,1,0.0,3,1,3,1,2.0,70000,0.0,8,2,11,79.95,46,4.08
2621,1,1,0.0,3,1,3,1,2.0,70000,0.0,8,2,3,62.26,25,8.49
2622,1,1,0.0,3,1,3,1,2.0,70000,0.0,8,2,10,64.99,39,5.22
2623,1,1,0.0,3,1,3,1,2.0,70000,0.0,8,2,0,116.74,31,10.92
2624,1,1,0.0,3,1,3,1,2.0,70000,0.0,8,2,0,116.74,31,14.96
2625,0,1,1.0,3,3,4,1,3.0,70000,1.0,8,2,3,114.6,29,4.08
2626,0,1,1.0,3,3,4,1,3.0,70000,1.0,8,2,3,114.6,29,3.51
2627,0,1,2.0,3,3,3,1,3.0,70000,2.0,8,2,10,64.99,39,5.98
2628,1,0,4.0,1,1,1,0,4.0,30000,0.0,8,2,0,116.74,31,6.84
2629,1,0,4.0,1,1,1,0,4.0,30000,0.0,8,2,4,100.55,15,6.81
2630,1,0,4.0,1,1,1,0,4.0,30000,0.0,8,2,0,116.74,31,10.9
2631,1,0,4.0,1,1,1,0,4.0,30000,0.0,8,2,8,133.42,16,11.28
2632,1,0,4.0,1,1,1,0,4.0,30000,0.0,8,2,8,97.45,15,10.12
2633,0,0,0.0,1,1,1,1,3.0,30000,0.0,8,2,2,100.91,38,2.96
2634,0,0,0.0,1,1,1,1,3.0,30000,0.0,8,2,4,57.52,44,5.88
2635,0,0,0.0,1,1,1,1,3.0,30000,0.0,8,2,10,64.99,39,1.86
2636,0,0,0.0,1,1,1,1,3.0,30000,0.0,8,2,5,93.07,22,3.96
2637,0,0,0.0,1,1,1,1,3.0,30000,0.0,8,2,8,97.45,15,4.98
2638,0,0,0.0,1,1,1,1,3.0,30000,0.0,8,2,0,106.66,42,10.53
2639,0,0,0.0,1,1,1,1,3.0,30000,0.0,8,2,5,59.4,3,5.82
2640,0,0,0.0,1,1,1,1,3.0,30000,0.0,8,2,5,93.07,22,5.36
2641,0,0,3.0,3,1,3,0,2.0,50000,2.0,8,2,0,116.74,31,7.02
2642,0,0,3.0,3,1,3,0,2.0,50000,2.0,8,2,4,89.37,33,6.34
2643,1,1,1.0,3,1,3,0,2.0,50000,0.0,8,2,8,133.42,16,8.16
2644,1,1,1.0,3,1,3,0,2.0,50000,0.0,8,2,0,116.74,31,7.23
2645,1,1,1.0,3,1,3,0,2.0,50000,0.0,8,2,10,64.99,39,5.22
2646,1,1,1.0,3,1,3,0,2.0,50000,0.0,8,2,0,106.66,42,8.76
2647,1,1,1.0,3,1,3,0,2.0,50000,0.0,8,2,2,100.91,38,10.74
2648,1,1,3.0,1,1,2,1,2.0,30000,0.0,8,2,0,116.74,31,5.52
2649,1,1,3.0,1,1,2,1,2.0,30000,0.0,8,2,4,57.52,44,10.08
2650,1,1,3.0,1,1,2,1,2.0,30000,0.0,8,2,2,100.91,38,15.48
2651,1,1,3.0,1,1,2,1,2.0,30000,0.0,8,2,2,100.91,38,5.64
2652,1,1,3.0,1,1,2,1,2.0,30000,0.0,8,2,4,57.52,44,10.36
2653,1,1,3.0,1,1,2,1,2.0,30000,0.0,8,2,2,100.91,38,15.4
2654,1,1,3.0,1,1,2,1,2.0,30000,0.0,8,2,0,116.74,31,11.73
2655,1,1,3.0,1,1,2,1,2.0,30000,0.0,8,2,0,106.66,42,4.65
2656,1,0,5.0,0,3,1,1,1.0,10000,0.0,8,2,5,93.07,22,7.36
2657,1,0,5.0,0,3,1,1,1.0,10000,0.0,8,2,8,133.42,16,14.85
2658,1,0,5.0,0,3,1,1,1.0,10000,0.0,8,2,8,97.45,15,11.2
2659,1,1,2.0,2,1,4,0,2.0,30000,0.0,8,2,4,57.52,44,5.52
2660,1,1,2.0,2,1,4,0,2.0,30000,0.0,8,2,11,135.5,9,8.55
2661,1,1,2.0,2,1,4,0,2.0,30000,0.0,8,2,7,98.52,2,2.52
2662,1,1,2.0,2,1,4,0,2.0,30000,0.0,8,2,4,57.52,44,7.74
2663,0,0,4.0,1,1,2,0,1.0,30000,1.0,8,2,10,64.99,39,13.44
2664,0,0,4.0,1,1,2,0,1.0,30000,1.0,8,2,3,62.67,11,4.56
2665,0,0,4.0,1,1,2,0,1.0,30000,1.0,8,2,5,59.4,3,2.64
2666,0,0,4.0,0,0,2,1,0.0,10000,1.0,8,2,4,89.37,33,2.19
2667,0,0,4.0,0,0,2,1,0.0,10000,1.0,8,2,0,116.74,31,10.53
2668,0,0,4.0,0,0,2,1,0.0,10000,1.0,8,2,5,93.07,22,1.89
2669,0,0,4.0,0,0,2,1,0.0,10000,1.0,8,2,5,93.07,22,7.82
2670,0,0,0.0,0,1,2,0,3.0,30000,0.0,8,2,5,59.4,3,5.26
2671,0,0,0.0,0,1,2,0,3.0,30000,0.0,8,2,0,116.74,31,5.13
2672,0,0,0.0,0,1,2,0,3.0,30000,0.0,8,2,4,100.55,15,5.13
2673,0,0,0.0,0,1,2,0,3.0,30000,0.0,8,2,5,59.4,3,3.72
2674,0,1,4.0,1,1,2,1,1.0,30000,2.0,8,2,10,136.57,35,5.44
2675,0,1,4.0,1,1,2,1,1.0,30000,2.0,8,2,7,98.52,2,8.25
2676,0,1,4.0,1,1,2,1,1.0,30000,2.0,8,2,3,62.26,25,2.52
2677,0,1,4.0,1,1,2,1,1.0,30000,2.0,8,2,5,59.4,3,3.42
2678,0,1,4.0,1,1,2,1,1.0,30000,2.0,8,2,2,100.91,38,5.36
2679,0,1,4.0,1,1,2,1,1.0,30000,2.0,8,2,5,59.4,3,2.9
2680,0,1,4.0,1,1,2,1,1.0,30000,2.0,8,2,10,136.57,35,9.96
2681,0,1,4.0,1,1,2,1,1.0,30000,2.0,8,2,8,133.42,16,13.28
2682,1,1,3.0,0,1,3,1,3.0,90000,0.0,8,2,11,135.5,9,7.98
2683,1,1,3.0,0,1,3,1,3.0,90000,0.0,8,2,5,59.4,3,5.8
2684,1,0,5.0,3,1,4,0,3.0,70000,0.0,8,2,0,116.74,31,8.76
2685,1,0,1.0,0,0,1,1,1.0,10000,0.0,8,2,10,136.57,35,4.65
2686,0,0,3.0,3,1,3,0,2.0,70000,2.0,8,2,11,79.95,46,2.72
2687,0,0,3.0,3,1,3,0,2.0,70000,2.0,8,2,2,100.91,38,8.84
2688,0,0,3.0,3,1,3,0,2.0,70000,2.0,8,2,10,64.99,39,5.74
2689,1,0,1.0,0,0,2,1,1.0,10000,0.0,8,2,4,89.37,33,5.2
2690,1,0,1.0,0,0,2,1,1.0,10000,0.0,8,2,0,116.74,31,2.64
2691,1,0,1.0,0,0,2,1,1.0,10000,0.0,8,2,4,89.37,33,11.22
2692,1,0,1.0,0,0,2,1,1.0,10000,0.0,8,2,5,59.4,3,8.52
2693,1,1,1.0,0,0,2,0,1.0,10000,0.0,8,2,11,79.95,46,6.72
2694,1,1,1.0,0,0,2,0,1.0,10000,0.0,8,2,0,116.74,31,10.88
2695,1,1,1.0,0,0,2,0,1.0,10000,0.0,8,2,0,86.42,44,7.92
2696,1,1,1.0,0,0,2,0,1.0,10000,0.0,8,2,0,116.74,31,5.66
2697,1,1,1.0,0,0,2,0,1.0,10000,0.0,8,2,1,95.21,29,8.43
2698,1,1,1.0,0,0,2,0,1.0,10000,0.0,8,2,11,79.95,46,7.86
2699,1,1,1.0,0,0,2,0,1.0,10000,0.0,8,2,0,86.42,44,2.76
2700,0,0,4.0,1,3,2,1,4.0,30000,3.0,8,2,8,97.45,15,2.2
2701,0,0,4.0,1,3,2,1,4.0,30000,3.0,8,2,5,59.4,3,7.95
2702,0,0,4.0,1,3,2,1,4.0,30000,3.0,8,2,11,79.95,46,6.92
2703,0,0,4.0,1,3,2,1,4.0,30000,3.0,8,2,11,79.95,46,14.32
2704,0,0,4.0,1,3,2,1,4.0,30000,3.0,8,2,7,98.52,2,6.2
2705,0,0,4.0,1,3,2,1,4.0,30000,3.0,8,2,11,79.95,46,13.28
2706,0,0,1.0,3,1,3,0,2.0,70000,0.0,8,2,7,98.52,2,6.57
2707,0,0,5.0,0,0,2,1,1.0,10000,3.0,8,2,10,64.99,39,3.84
2708,0,0,5.0,0,0,2,1,1.0,10000,3.0,8,2,2,100.91,38,3.99
2709,0,0,5.0,0,0,2,1,1.0,10000,3.0,8,2,11,79.95,46,9.64
2710,0,0,5.0,0,0,2,1,1.0,10000,3.0,8,2,11,79.95,46,3.96
2711,0,0,5.0,0,0,2,1,1.0,10000,3.0,8,2,2,100.91,38,6.84
2712,0,0,5.0,0,0,2,1,1.0,10000,3.0,8,2,0,116.74,31,14.65
2713,0,0,5.0,3,2,3,1,3.0,70000,1.0,8,2,0,116.74,31,7.77
2714,0,0,5.0,3,2,3,1,3.0,70000,1.0,8,2,2,100.91,38,8.92
2715,0,0,5.0,3,2,3,1,3.0,70000,1.0,8,2,0,116.74,31,6.64
2716,0,0,5.0,1,2,3,1,3.0,130000,5.0,8,2,0,116.74,31,6.84
2717,0,0,5.0,1,2,3,1,3.0,130000,5.0,8,2,5,59.4,3,6.54
2718,0,0,5.0,1,2,3,1,3.0,130000,5.0,8,2,3,62.26,25,6.54
2719,0,0,5.0,1,2,3,1,3.0,130000,5.0,8,2,8,133.42,16,6.54
2720,0,0,5.0,1,2,3,1,3.0,130000,5.0,8,2,3,62.26,25,5.19
2721,0,0,5.0,1,2,3,1,3.0,130000,5.0,8,2,11,79.95,46,14.96
2722,0,0,5.0,1,2,3,1,3.0,130000,5.0,8,2,3,62.26,25,13.28
