,store_sales_in_millions,store_cost_in_millions,unit_sales_in_millions,store_sqft,grocery_sqft,frozen_sqft,meat_sqft,coffee_bar,video_store,salad_bar,prepared_food,florist,cost,promotion_name,store_type,store_city,store_state,media_type
1909,3.42,1.2654,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
1910,15.44,7.1024,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
1911,3.88,1.7848,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,67.31,34,0,9,2,8
1912,11.0,4.07,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,67.31,34,0,9,2,8
1913,7.89,3.7083,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
1914,4.46,1.3826,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,94.63,29,0,9,2,5
1915,5.32,2.128,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,103.65,43,0,9,2,2
1916,3.96,1.6632,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
1917,10.84,5.42,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,149.08,32,0,9,2,6
1918,5.82,2.328,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,103.65,43,0,9,2,2
1919,6.34,3.0432,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,109.06,14,0,9,2,5
1920,7.98,2.394,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
1921,3.84,1.5744,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
1922,11.96,5.2624,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,73.05,47,0,9,2,5
1923,2.64,0.8448,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,122.47,41,0,9,2,6
1924,10.26,4.3092,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,73.05,47,0,9,2,5
1925,4.38,1.4892,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
1926,5.13,2.4624,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
1927,7.74,2.5542,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,139.37,33,0,9,2,9
1928,7.86,3.93,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,142.58,42,0,9,2,8
1929,10.0,3.6,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,73.05,47,0,9,2,5
1930,4.11,1.6851,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
1931,1.84,0.6072,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,73.05,47,0,9,2,5
1932,10.56,3.4848,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
1933,11.56,3.5836,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
1934,3.1,1.023,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
1935,8.79,3.3402,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,73.05,47,0,9,2,5
1936,5.78,1.8496,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,149.08,32,0,9,2,6
1937,4.29,2.0592,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,122.47,41,0,9,2,6
1938,8.16,3.1824,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,136.74,9,0,9,2,10
1939,2.07,1.0143,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,109.06,14,0,9,2,5
1940,15.44,7.2568,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,103.65,43,0,9,2,2
1941,5.42,2.0054,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
1942,3.14,1.099,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,109.06,14,0,9,2,5
1943,12.68,5.072,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,70.32,0,0,9,2,2
1944,10.08,3.9312,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
1945,7.77,2.7972,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
1946,7.77,2.4087,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
1947,9.81,4.5126,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,70.32,0,0,9,2,2
1948,5.66,2.4904,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,55.18,14,0,9,2,8
1949,4.17,1.668,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,71.51,39,0,9,2,1
1950,6.68,2.5384,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
1951,8.43,3.6249,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
1952,4.56,1.9608,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,70.32,0,0,9,2,2
1953,2.79,0.8928,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,70.32,0,0,9,2,2
1954,1.89,0.6426,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
1955,1.34,0.402,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,73.05,47,0,9,2,5
1956,12.68,4.9452,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
1957,7.24,3.5476,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,70.32,0,0,9,2,2
1958,13.08,6.0168,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,71.51,39,0,9,2,1
1959,8.79,3.6039,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,109.06,14,0,9,2,5
1960,11.22,3.7026,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,91.0,38,0,9,2,2
1961,2.28,0.7068,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,149.08,32,0,9,2,6
1962,10.56,4.752,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
1963,5.19,1.9203,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
1964,4.82,1.7352,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
1965,9.96,4.1832,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,139.37,33,0,9,2,9
1966,7.5,3.0,5.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,115.13,26,0,9,2,8
1967,11.58,4.8636,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,91.0,38,0,9,2,2
1968,8.79,3.516,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,91.0,38,0,9,2,2
1969,2.74,1.1782,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,136.74,9,0,9,2,10
1970,11.55,3.927,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,73.05,47,0,9,2,5
1971,11.22,4.2636,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
1972,4.71,2.0724,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
1973,5.61,2.0196,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
1974,4.5,1.665,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
1975,4.34,1.9964,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
1976,7.92,2.8512,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
1977,6.68,2.1376,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,149.08,32,0,9,2,6
1978,4.08,1.5504,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,149.08,32,0,9,2,6
1979,5.19,1.7127,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
1980,11.36,5.112,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,73.05,47,0,9,2,5
1981,3.65,1.5695,5.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
1982,13.08,4.0548,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,136.74,9,0,9,2,10
1983,6.08,2.5536,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
1984,10.95,4.7085,5.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,136.74,9,0,9,2,10
1985,15.64,4.8484,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
1986,5.19,2.4393,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
1987,7.98,3.3516,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,55.18,14,0,9,2,8
1988,6.52,2.6732,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,136.74,9,0,9,2,10
1989,2.52,1.0332,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,136.74,9,0,9,2,10
1990,5.18,1.8648,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,122.47,41,0,9,2,6
1991,7.48,2.992,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,70.32,0,0,9,2,2
1992,5.94,2.673,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
1993,6.57,2.7594,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
1994,2.68,1.072,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,115.13,26,0,9,2,8
1995,9.78,4.1076,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,115.13,26,0,9,2,8
1996,3.96,1.6632,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,67.31,34,0,9,2,8
1997,7.16,2.7208,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,67.31,34,0,9,2,8
1998,6.55,2.9475,5.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
1999,6.96,2.436,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
2000,11.72,4.8052,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,139.37,33,0,9,2,9
2001,4.88,2.0984,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
2002,5.32,2.4472,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
2003,2.34,1.0062,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
2004,3.68,1.5824,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
2005,1.1,0.517,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,70.32,0,0,9,2,2
2006,2.4,1.104,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,70.32,0,0,9,2,2
2007,2.92,0.9928,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,122.47,41,0,9,2,6
2008,10.0,3.0,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,103.65,43,0,9,2,2
2009,5.61,2.6367,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
2010,4.46,1.5164,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
2011,4.68,1.872,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
2012,1.56,0.5148,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,71.51,39,0,9,2,1
2013,9.96,3.486,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,73.05,47,0,9,2,5
2014,7.32,2.7816,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,55.18,14,0,9,2,8
2015,12.68,4.5648,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,122.47,41,0,9,2,6
2016,5.64,2.3688,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,139.37,33,0,9,2,9
2017,5.94,2.8512,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,122.47,41,0,9,2,6
2018,4.29,1.4157,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,115.13,26,0,9,2,8
2019,5.68,2.84,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
2020,1.65,0.528,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
2021,6.51,2.604,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
2022,6.2,2.852,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,55.18,14,0,9,2,8
2023,6.0,2.7,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
2024,5.32,1.8088,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,91.0,38,0,9,2,2
2025,10.53,3.6855,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,139.37,33,0,9,2,9
2026,2.34,0.9126,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
2027,7.74,2.322,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
2028,5.58,2.232,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
2029,6.64,3.1872,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,55.18,14,0,9,2,8
2030,9.96,4.6812,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,122.47,41,0,9,2,6
2031,1.65,0.6105,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,136.74,9,0,9,2,10
2032,2.9,1.218,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
2033,8.91,3.2076,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
2034,4.82,1.928,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,136.74,9,0,9,2,10
2035,5.16,1.7544,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,136.74,9,0,9,2,10
2036,8.67,3.468,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
2037,10.02,3.6072,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
2038,5.76,2.4768,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
2039,5.13,1.5903,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
2040,7.65,3.4425,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
2041,5.76,2.6496,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
2042,2.64,1.2144,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
2043,8.16,3.264,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
2044,7.83,3.5235,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
2045,3.48,1.566,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,142.58,42,0,9,2,8
2046,1.71,0.6156,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
2047,10.2,3.57,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,142.58,42,0,9,2,8
2048,8.76,3.5916,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
2049,10.02,3.2064,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
2050,3.72,1.5996,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
2051,10.48,3.668,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
2052,3.96,1.7424,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
2053,8.68,3.3852,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
2054,10.02,3.507,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,67.31,34,0,9,2,8
2055,3.46,1.557,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
2056,6.92,3.3216,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,115.13,26,0,9,2,8
2057,11.48,5.166,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,70.32,0,0,9,2,2
2058,5.32,1.7024,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,67.31,34,0,9,2,8
2059,6.72,3.36,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,94.63,29,0,9,2,5
2060,4.95,2.1285,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,55.18,14,0,9,2,8
2061,7.92,2.6136,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
2062,15.48,4.7988,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,122.47,41,0,9,2,6
2063,8.91,4.0095,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
2064,11.28,5.64,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,149.08,32,0,9,2,6
2065,4.38,2.1462,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
2066,5.64,1.692,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
2067,1.71,0.8037,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
2068,2.68,1.34,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
2069,5.64,2.0868,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,94.63,29,0,9,2,5
2070,11.55,5.6595,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
2071,2.2,0.968,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,70.32,0,0,9,2,2
2072,9.81,3.1392,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
2073,5.18,2.0202,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
2074,8.25,3.465,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,95.74,11,0,9,2,12
2075,2.22,0.999,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
2076,3.51,1.5795,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
2077,8.64,4.0608,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,142.58,42,0,9,2,8
2078,9.51,3.5187,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
2079,5.68,2.4992,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,94.63,29,0,9,2,5
2080,2.44,1.1712,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
2081,9.96,4.6812,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,149.08,32,0,9,2,6
2082,13.28,4.7808,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,51.12,2,0,9,2,9
2083,4.35,1.4355,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,149.08,32,0,9,2,6
2084,3.46,1.1418,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,59.83,44,0,9,2,6
2085,11.22,5.3856,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,149.08,32,0,9,2,6
2086,6.72,2.352,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,109.06,14,0,9,2,5
2087,5.79,2.0844,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,109.06,14,0,9,2,5
2088,5.13,1.8981,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,122.47,41,0,9,2,6
2089,5.8,2.784,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,122.47,41,0,9,2,6
2090,11.61,5.5728,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,142.58,42,0,9,2,8
2091,6.63,3.315,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
2092,8.52,3.5784,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,73.05,47,0,9,2,5
2093,10.08,3.9312,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,139.37,33,0,9,2,9
2094,2.07,0.9729,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,91.0,38,0,9,2,2
2095,6.08,2.6144,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
2096,5.68,1.8176,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,111.7,26,0,9,2,10
2097,5.49,1.7019,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,71.51,39,0,9,2,1
2098,3.68,1.2144,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,71.51,39,0,9,2,1
2099,9.51,3.7089,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,138.81,10,0,9,2,3
2100,10.2,4.182,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,139.37,33,0,9,2,9
2101,7.23,2.8197,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,70.32,0,0,9,2,2
2102,10.35,3.933,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,70.32,0,0,9,2,2
2103,3.93,1.3755,3.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,55.18,14,0,9,2,8
2104,14.56,5.9696,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,136.74,9,0,9,2,10
2105,2.68,1.0988,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,69.65,38,0,9,2,9
2106,10.88,5.0048,4.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,122.47,41,0,9,2,6
2107,5.66,1.8112,2.0,33858.0,22123.0,7041.0,4694.0,1.0,0.0,1.0,1.0,1.0,122.47,41,0,9,2,6
